########################
Run # 0
########################
p0: 166    Mating Event #: 0
p0: 218    Mating Event #: 125000
########################
Run # 1
########################
p0: 168    Mating Event #: 0
p0: 85    Mating Event #: 125000
########################
Run # 2
########################
p0: 166    Mating Event #: 0
p0: 120    Mating Event #: 125000
########################
Run # 3
########################
p0: 166    Mating Event #: 0
p0: 170    Mating Event #: 125000
########################
Run # 4
########################
p0: 156    Mating Event #: 0
p0: 224    Mating Event #: 125000
########################
Run # 5
########################
p0: 156    Mating Event #: 0
p0: 220    Mating Event #: 125000
########################
Run # 6
########################
p0: 166    Mating Event #: 0
p0: 9    Mating Event #: 125000
########################
Run # 7
########################
p0: 156    Mating Event #: 0
p0: 155    Mating Event #: 125000
########################
Run # 8
########################
p0: 166    Mating Event #: 0
p0: 12    Mating Event #: 125000
########################
Run # 9
########################
p0: 166    Mating Event #: 0
p0: 170    Mating Event #: 125000
########################
Run # 10
########################
p0: 166    Mating Event #: 0
p0: 215    Mating Event #: 125000
########################
Run # 11
########################
p0: 166    Mating Event #: 0
p0: 166    Mating Event #: 125000
########################
Run # 12
########################
p0: 166    Mating Event #: 0
p0: 167    Mating Event #: 125000
########################
Run # 13
########################
p0: 166    Mating Event #: 0
p0: 168    Mating Event #: 125000
########################
Run # 14
########################
p0: 166    Mating Event #: 0
p0: 155    Mating Event #: 125000
########################
Run # 15
########################
p0: 156    Mating Event #: 0
p0: 17    Mating Event #: 125000
########################
Run # 16
########################
p0: 168    Mating Event #: 0
p0: 253    Mating Event #: 125000
########################
Run # 17
########################
p0: 168    Mating Event #: 0
p0: 37    Mating Event #: 125000
########################
Run # 18
########################
p0: 166    Mating Event #: 0
p0: 156    Mating Event #: 125000
########################
Run # 19
########################
p0: 168    Mating Event #: 0
p0: 136    Mating Event #: 125000
########################
Run # 20
########################
p0: 156    Mating Event #: 0
p0: 197    Mating Event #: 125000
########################
Run # 21
########################
p0: 168    Mating Event #: 0
p0: 124    Mating Event #: 125000
########################
Run # 22
########################
p0: 166    Mating Event #: 0
p0: 39    Mating Event #: 125000
########################
Run # 23
########################
p0: 166    Mating Event #: 0
p0: 67    Mating Event #: 125000
########################
Run # 24
########################
p0: 168    Mating Event #: 0
p0: 155    Mating Event #: 125000
########################
Run # 25
########################
p0: 166    Mating Event #: 0
p0: 253    Mating Event #: 125000
########################
Run # 26
########################
p0: 166    Mating Event #: 0
p0: 168    Mating Event #: 125000
########################
Run # 27
########################
p0: 166    Mating Event #: 0
p0: 170    Mating Event #: 125000
########################
Run # 28
########################
p0: 166    Mating Event #: 0
p0: 253    Mating Event #: 125000
########################
Run # 29
########################
p0: 156    Mating Event #: 0
p0: 80    Mating Event #: 125000
