########################
Run # 0
########################
p0: 110    Mating Event #: 0
p0: 112    Mating Event #: 125000
########################
Run # 1
########################
p0: 75    Mating Event #: 0
p0: 255    Mating Event #: 125000
########################
Run # 2
########################
p0: 219    Mating Event #: 0
p0: 161    Mating Event #: 125000
########################
Run # 3
########################
p0: 372    Mating Event #: 0
p0: 370    Mating Event #: 125000
########################
Run # 4
########################
p0: 243    Mating Event #: 0
p0: 242    Mating Event #: 125000
########################
Run # 5
########################
p0: 104    Mating Event #: 0
p0: 104    Mating Event #: 125000
########################
Run # 6
########################
p0: 48    Mating Event #: 0
p0: 236    Mating Event #: 125000
########################
Run # 7
########################
p0: 44    Mating Event #: 0
p0: 43    Mating Event #: 125000
########################
Run # 8
########################
p0: 141    Mating Event #: 0
p0: 328    Mating Event #: 125000
########################
Run # 9
########################
p0: 231    Mating Event #: 0
p0: 229    Mating Event #: 125000
########################
Run # 10
########################
p0: 105    Mating Event #: 0
p0: 191    Mating Event #: 125000
########################
Run # 11
########################
p0: 251    Mating Event #: 0
p0: 193    Mating Event #: 125000
########################
Run # 12
########################
p0: 354    Mating Event #: 0
p0: 176    Mating Event #: 125000
########################
Run # 13
########################
p0: 56    Mating Event #: 0
p0: 341    Mating Event #: 125000
########################
Run # 14
########################
p0: 380    Mating Event #: 0
p0: 380    Mating Event #: 125000
########################
Run # 15
########################
p0: 362    Mating Event #: 0
p0: 163    Mating Event #: 125000
########################
Run # 16
########################
p0: 47    Mating Event #: 0
p0: 48    Mating Event #: 125000
########################
Run # 17
########################
p0: 302    Mating Event #: 0
p0: 354    Mating Event #: 125000
########################
Run # 18
########################
p0: 181    Mating Event #: 0
p0: 72    Mating Event #: 125000
########################
Run # 19
########################
p0: 50    Mating Event #: 0
p0: 382    Mating Event #: 125000
########################
Run # 20
########################
p0: 248    Mating Event #: 0
p0: 251    Mating Event #: 125000
########################
Run # 21
########################
p0: 376    Mating Event #: 0
p0: 377    Mating Event #: 125000
########################
Run # 22
########################
p0: 62    Mating Event #: 0
p0: 60    Mating Event #: 125000
########################
Run # 23
########################
p0: 325    Mating Event #: 0
p0: 189    Mating Event #: 125000
########################
Run # 24
########################
p0: 341    Mating Event #: 0
p0: 345    Mating Event #: 125000
########################
Run # 25
########################
p0: 104    Mating Event #: 0
p0: 108    Mating Event #: 125000
########################
Run # 26
########################
p0: 346    Mating Event #: 0
p0: 344    Mating Event #: 125000
########################
Run # 27
########################
p0: 292    Mating Event #: 0
p0: 240    Mating Event #: 125000
########################
Run # 28
########################
p0: 222    Mating Event #: 0
p0: 164    Mating Event #: 125000
########################
Run # 29
########################
p0: 233    Mating Event #: 0
p0: 231    Mating Event #: 125000
