0   5046.05   3.96188     63.8893   4838    	Dead: 0
1   4753.31   3.23671     52.1952   4598    	Dead: 0
2   4564.78   2.6126      42.1308   4408    	Dead: 0
3   4451.14   2.34378     37.7958   4342    	Dead: 0
4   4373.71   2.22132     35.821    4254    	Dead: 0
5   4323.1    2.23564     36.052    4213    	Dead: 0
6   4262.35   2.15408     34.7368   4164    	Dead: 0
7   4212.13   2.13481     34.426    4098    	Dead: 0
8   4181.45   2.1912      35.3353   4071    	Dead: 0
9   4152.67   2.3022      37.1253   4060    	Dead: 0
10  4122.05   2.29218     36.9637   4033    	Dead: 0
11  4093.23   2.13397     34.4125   3994    	Dead: 0
12  4069.14   2.23311     36.0111   3973    	Dead: 0
13  4046.67   2.32075     37.4245   3947    	Dead: 0
14  4028.85   2.30427     37.1586   3917    	Dead: 0
15  4009.46   2.40669     38.8102   3917    	Dead: 0
16  3992.61   2.34593     37.8305   3898    	Dead: 0
17  3980.51   2.49374     40.2141   3881    	Dead: 0
18  3970.11   2.641       42.5887   3859    	Dead: 0
19  3960      2.65044     42.7409   3859    	Dead: 0
20  3941.78   2.62031     42.2551   3851    	Dead: 0
21  3929.15   2.72308     43.9124   3839    	Dead: 0
22  3911.01   2.54784     41.0865   3819    	Dead: 0
23  3895.11   2.60098     41.9434   3813    	Dead: 0
24  3878.29   2.41444     38.9353   3793    	Dead: 0
25  3864.24   2.39367     38.6003   3786    	Dead: 0
26  3851.86   2.31429     37.3203   3768    	Dead: 0
27  3840.08   2.4715      39.8555   3760    	Dead: 0
28  3826.19   2.40319     38.7538   3737    	Dead: 0
29  3812.17   2.12748     34.3077   3735    	Dead: 0
30  3805.6    2.25577     36.3766   3731    	Dead: 0
31  3796.71   2.27652     36.7112   3731    	Dead: 0
32  3789.12   2.22657     35.9057   3725    	Dead: 0
33  3781.53   2.26084     36.4582   3720    	Dead: 0
34  3774.78   2.20679     35.5866   3713    	Dead: 0
35  3770.1    2.31216     37.2859   3704    	Dead: 0
36  3766.05   2.38745     38.5      3704    	Dead: 0
37  3761.11   2.33414     37.6404   3702    	Dead: 0
38  3755.15   2.32494     37.4921   3686    	Dead: 0
39  3750.59   2.33946     37.7262   3677    	Dead: 0
40  3745.41   2.39884     38.6838   3656    	Dead: 0
41  3740.94   2.40346     38.7582   3656    	Dead: 0
42  3736.52   2.45159     39.5344   3656    	Dead: 0
43  3733.4    2.53058     40.8082   3648    	Dead: 0
44  3728.74   2.49067     40.1645   3648    	Dead: 0
45  3725.73   2.49458     40.2276   3648    	Dead: 0
46  3723.03   2.58301     41.6536   3645    	Dead: 0
47  3721.54   2.73386     44.0863   3645    	Dead: 0
48  3717.23   2.64641     42.676    3643    	Dead: 0
49  3713.71   2.63142     42.4343   3643    	Dead: 0
50  3715.16   2.82809     45.6058   3641    	Dead: 0
51  3710.98   2.78413     44.8969   3638    	Dead: 0
52  3709.62   2.78395     44.8939   3638    	Dead: 0
53  3706.01   2.70798     43.6689   3631    	Dead: 0
54  3704.86   2.85131     45.9803   3626    	Dead: 0
55  3703.72   2.85645     46.0632   3626    	Dead: 0
56  3703.14   2.93239     47.2877   3626    	Dead: 0
57  3700.25   2.90831     46.8994   3626    	Dead: 0
58  3699.26   2.86588     46.2151   3626    	Dead: 0
59  3699.43   2.91398     46.9908   3626    	Dead: 0
60  3696.49   2.96721     47.8492   3626    	Dead: 0
61  3698.47   3.13778     50.5999   3622    	Dead: 0
62  3697.79   3.12701     50.4262   3620    	Dead: 0
63  3694.45   2.97806     48.0241   3616    	Dead: 0
64  3696.43   3.12004     50.3137   3614    	Dead: 0
65  3692.24   3.07857     49.6451   3614    	Dead: 0
66  3692.38   3.07404     49.5719   3614    	Dead: 0
67  3691.72   3.21454     51.8376   3614    	Dead: 0
68  3689.73   3.14997     50.7965   3614    	Dead: 0
69  3688.34   3.13333     50.528    3607    	Dead: 0
70  3688.61   3.26689     52.6819   3607    	Dead: 0
71  3686.35   3.23984     52.2457   3607    	Dead: 0
72  3682.7    3.14799     50.7645   3607    	Dead: 0
73  3684.5    3.30967     53.3717   3607    	Dead: 0
74  3681.52   3.28255     52.9344   3606    	Dead: 0
75  3678.18   3.24734     52.3666   3606    	Dead: 0
76  3676.86   3.2164      51.8676   3602    	Dead: 0
77  3676.99   3.31829     53.5108   3600    	Dead: 0
78  3675.39   3.37294     54.392    3600    	Dead: 0
79  3675.62   3.4359      55.4073   3592    	Dead: 0
80  3672.2    3.34957     54.0151   3592    	Dead: 0
81  3672.36   3.46624     55.8966   3592    	Dead: 0
82  3667.86   3.39068     54.678    3592    	Dead: 0
83  3666.55   3.37931     54.4948   3592    	Dead: 0
84  3669.65   3.54887     57.2291   3592    	Dead: 0
85  3668.29   3.57548     57.6582   3587    	Dead: 0
86  3663.72   3.41639     55.0927   3587    	Dead: 0
87  3665.62   3.59406     57.9577   3583    	Dead: 0
88  3664.49   3.61502     58.2958   3583    	Dead: 0
89  3664.9    3.72832     60.1229   3583    	Dead: 0
90  3665.01   3.71521     59.9115   3583    	Dead: 0
91  3660.96   3.6527      58.9034   3583    	Dead: 0
92  3660.61   3.72738     60.1078   3583    	Dead: 0
93  3659.83   3.75613     60.5714   3577    	Dead: 0
94  3659.66   3.8334      61.8173   3577    	Dead: 0
95  3656.4    3.74231     60.3484   3577    	Dead: 0
96  3653.71   3.68286     59.3898   3577    	Dead: 0
97  3655.37   3.73304     60.199    3577    	Dead: 0
98  3653.76   3.89435     62.8003   3572    	Dead: 0
99  3651.71   3.80359     61.3367   3572    	Dead: 0
100 3652.72   3.96075     63.871    3572    	Dead: 0
