########################
Run # 0
########################
p0: 180    Mating Event #: 0
p0: 165    Mating Event #: 125000
########################
Run # 1
########################
p0: 157    Mating Event #: 0
p0: 157    Mating Event #: 125000
########################
Run # 2
########################
p0: 35    Mating Event #: 0
p0: 34    Mating Event #: 125000
########################
Run # 3
########################
p0: 21    Mating Event #: 0
p0: 87    Mating Event #: 125000
########################
Run # 4
########################
p0: 204    Mating Event #: 0
p0: 202    Mating Event #: 125000
########################
Run # 5
########################
p0: 243    Mating Event #: 0
p0: 239    Mating Event #: 125000
########################
Run # 6
########################
p0: 165    Mating Event #: 0
p0: 164    Mating Event #: 125000
########################
Run # 7
########################
p0: 15    Mating Event #: 0
p0: 12    Mating Event #: 125000
########################
Run # 8
########################
p0: 188    Mating Event #: 0
p0: 188    Mating Event #: 125000
########################
Run # 9
########################
p0: 101    Mating Event #: 0
p0: 101    Mating Event #: 125000
########################
Run # 10
########################
p0: 253    Mating Event #: 0
p0: 157    Mating Event #: 125000
########################
Run # 11
########################
p0: 157    Mating Event #: 0
p0: 170    Mating Event #: 125000
########################
Run # 12
########################
p0: 93    Mating Event #: 0
p0: 229    Mating Event #: 125000
########################
Run # 13
########################
p0: 33    Mating Event #: 0
p0: 182    Mating Event #: 125000
########################
Run # 14
########################
p0: 183    Mating Event #: 0
p0: 79    Mating Event #: 125000
########################
Run # 15
########################
p0: 37    Mating Event #: 0
p0: 106    Mating Event #: 125000
########################
Run # 16
########################
p0: 124    Mating Event #: 0
p0: 142    Mating Event #: 125000
########################
Run # 17
########################
p0: 36    Mating Event #: 0
p0: 96    Mating Event #: 125000
########################
Run # 18
########################
p0: 113    Mating Event #: 0
p0: 248    Mating Event #: 125000
########################
Run # 19
########################
p0: 10    Mating Event #: 0
p0: 9    Mating Event #: 125000
########################
Run # 20
########################
p0: 156    Mating Event #: 0
p0: 157    Mating Event #: 125000
########################
Run # 21
########################
p0: 235    Mating Event #: 0
p0: 236    Mating Event #: 125000
########################
Run # 22
########################
p0: 201    Mating Event #: 0
p0: 8    Mating Event #: 125000
########################
Run # 23
########################
p0: 7    Mating Event #: 0
p0: 8    Mating Event #: 125000
########################
Run # 24
########################
p0: 136    Mating Event #: 0
p0: 234    Mating Event #: 125000
########################
Run # 25
########################
p0: 173    Mating Event #: 0
p0: 172    Mating Event #: 125000
########################
Run # 26
########################
p0: 82    Mating Event #: 0
p0: 82    Mating Event #: 125000
########################
Run # 27
########################
p0: 42    Mating Event #: 0
p0: 167    Mating Event #: 125000
########################
Run # 28
########################
p0: 81    Mating Event #: 0
p0: 251    Mating Event #: 125000
########################
Run # 29
########################
p0: 68    Mating Event #: 0
p0: 69    Mating Event #: 125000
