########################
Run # 0
########################
p0: 493    Mating Event #: 0
p0: 477    Mating Event #: 125000
########################
Run # 1
########################
p0: 492    Mating Event #: 0
p0: 490    Mating Event #: 125000
########################
Run # 2
########################
p0: 381    Mating Event #: 0
p0: 381    Mating Event #: 125000
########################
Run # 3
########################
p0: 316    Mating Event #: 0
p0: 317    Mating Event #: 125000
########################
Run # 4
########################
p0: 466    Mating Event #: 0
p0: 476    Mating Event #: 125000
########################
Run # 5
########################
p0: 346    Mating Event #: 0
p0: 347    Mating Event #: 125000
########################
Run # 6
########################
p0: 480    Mating Event #: 0
p0: 485    Mating Event #: 125000
########################
Run # 7
########################
p0: 480    Mating Event #: 0
p0: 480    Mating Event #: 125000
########################
Run # 8
########################
p0: 316    Mating Event #: 0
p0: 320    Mating Event #: 125000
########################
Run # 9
########################
p0: 347    Mating Event #: 0
p0: 449    Mating Event #: 125000
########################
Run # 10
########################
p0: 347    Mating Event #: 0
p0: 337    Mating Event #: 125000
########################
Run # 11
########################
p0: 312    Mating Event #: 0
p0: 318    Mating Event #: 125000
########################
Run # 12
########################
p0: 316    Mating Event #: 0
p0: 319    Mating Event #: 125000
########################
Run # 13
########################
p0: 312    Mating Event #: 0
p0: 316    Mating Event #: 125000
########################
Run # 14
########################
p0: 494    Mating Event #: 0
p0: 494    Mating Event #: 125000
########################
Run # 15
########################
p0: 316    Mating Event #: 0
p0: 315    Mating Event #: 125000
########################
Run # 16
########################
p0: 316    Mating Event #: 0
p0: 316    Mating Event #: 125000
########################
Run # 17
########################
p0: 456    Mating Event #: 0
p0: 459    Mating Event #: 125000
########################
Run # 18
########################
p0: 316    Mating Event #: 0
p0: 316    Mating Event #: 125000
########################
Run # 19
########################
p0: 347    Mating Event #: 0
p0: 347    Mating Event #: 125000
########################
Run # 20
########################
p0: 412    Mating Event #: 0
p0: 414    Mating Event #: 125000
########################
Run # 21
########################
p0: 347    Mating Event #: 0
p0: 335    Mating Event #: 125000
########################
Run # 22
########################
p0: 480    Mating Event #: 0
p0: 485    Mating Event #: 125000
########################
Run # 23
########################
p0: 316    Mating Event #: 0
p0: 317    Mating Event #: 125000
########################
Run # 24
########################
p0: 493    Mating Event #: 0
p0: 493    Mating Event #: 125000
########################
Run # 25
########################
p0: 347    Mating Event #: 0
p0: 347    Mating Event #: 125000
########################
Run # 26
########################
p0: 492    Mating Event #: 0
p0: 493    Mating Event #: 125000
########################
Run # 27
########################
p0: 348    Mating Event #: 0
p0: 347    Mating Event #: 125000
########################
Run # 28
########################
p0: 316    Mating Event #: 0
p0: 389    Mating Event #: 125000
########################
Run # 29
########################
p0: 493    Mating Event #: 0
p0: 496    Mating Event #: 125000
