########################
Run # 0
########################
p0: 166    Mating Event #: 0
p0: 437    Mating Event #: 125000
########################
Run # 1
########################
p0: 168    Mating Event #: 0
p0: 203    Mating Event #: 125000
########################
Run # 2
########################
p0: 166    Mating Event #: 0
p0: 260    Mating Event #: 125000
########################
Run # 3
########################
p0: 166    Mating Event #: 0
p0: 200    Mating Event #: 125000
########################
Run # 4
########################
p0: 166    Mating Event #: 0
p0: 120    Mating Event #: 125000
########################
Run # 5
########################
p0: 166    Mating Event #: 0
p0: 280    Mating Event #: 125000
########################
Run # 6
########################
p0: 166    Mating Event #: 0
p0: 273    Mating Event #: 125000
########################
Run # 7
########################
p0: 166    Mating Event #: 0
p0: 278    Mating Event #: 125000
########################
Run # 8
########################
p0: 166    Mating Event #: 0
p0: 288    Mating Event #: 125000
########################
Run # 9
########################
p0: 166    Mating Event #: 0
p0: 94    Mating Event #: 125000
########################
Run # 10
########################
p0: 166    Mating Event #: 0
p0: 113    Mating Event #: 125000
########################
Run # 11
########################
p0: 166    Mating Event #: 0
p0: 381    Mating Event #: 125000
########################
Run # 12
########################
p0: 166    Mating Event #: 0
p0: 85    Mating Event #: 125000
########################
Run # 13
########################
p0: 166    Mating Event #: 0
p0: 425    Mating Event #: 125000
########################
Run # 14
########################
p0: 168    Mating Event #: 0
p0: 106    Mating Event #: 125000
########################
Run # 15
########################
p0: 166    Mating Event #: 0
p0: 98    Mating Event #: 125000
########################
Run # 16
########################
p0: 166    Mating Event #: 0
p0: 381    Mating Event #: 125000
########################
Run # 17
########################
p0: 166    Mating Event #: 0
p0: 36    Mating Event #: 125000
########################
Run # 18
########################
p0: 166    Mating Event #: 0
p0: 299    Mating Event #: 125000
########################
Run # 19
########################
p0: 168    Mating Event #: 0
p0: 309    Mating Event #: 125000
########################
Run # 20
########################
p0: 166    Mating Event #: 0
p0: 246    Mating Event #: 125000
########################
Run # 21
########################
p0: 166    Mating Event #: 0
p0: 312    Mating Event #: 125000
########################
Run # 22
########################
p0: 168    Mating Event #: 0
p0: 379    Mating Event #: 125000
########################
Run # 23
########################
p0: 166    Mating Event #: 0
p0: 29    Mating Event #: 125000
########################
Run # 24
########################
p0: 166    Mating Event #: 0
p0: 57    Mating Event #: 125000
########################
Run # 25
########################
p0: 166    Mating Event #: 0
p0: 370    Mating Event #: 125000
########################
Run # 26
########################
p0: 166    Mating Event #: 0
p0: 58    Mating Event #: 125000
########################
Run # 27
########################
p0: 166    Mating Event #: 0
p0: 457    Mating Event #: 125000
########################
Run # 28
########################
p0: 168    Mating Event #: 0
p0: 425    Mating Event #: 125000
########################
Run # 29
########################
p0: 166    Mating Event #: 0
p0: 250    Mating Event #: 125000
