2; ./384ED ./ED384/ps6/ 1 0.01221 0.01963 0.38384 0.09418 0.00695 0.00673 0.03030 0.01730 0.42884
Graph Evolution Tool.
Initial Graph: Ring with m = 2
Fitness Function: Epidemic Length
Representation: THADS-N with Operation Densities
Densities: 0.01221 0.01963 0.38384 0.09418 0.00695 0.00673 0.0303 0.0173 0.42884 
Check readme.dat for more information about parameters/output.

Beginning Run 0 of 29
Run  RI  Mean      95% CI      SD        Best    
0    0   9.4324    0.0346151   0.558203  11.4    
0    1   11.7804   0.0401812   0.647963  14.2    
0    2   14.3906   0.044349    0.715172  17      
0    3   16.6634   0.0585812   0.94468   19.6    
0    4   17.8324   0.0636419   1.02629   21.2    
0    5   18.52     0.0792353   1.27775   21.8    
0    6   19.0638   0.0797917   1.28672   21.8    
0    7   19.482    0.0857986   1.38359   24.2    
0    8   19.7574   0.0956634   1.54267   24.2    
0    9   20.0018   0.0997497   1.60856   24.2    
0    10  20.1708   0.105385    1.69944   24.8    
0    11  20.345    0.107933    1.74052   25      
0    12  20.5294   0.108353    1.7473    25      
0    13  20.6764   0.107539    1.73418   25      
0    14  20.7274   0.118218    1.90638   25      
0    15  21.0056   0.115003    1.85454   25.2    
0    16  21.0898   0.11592     1.86933   25.2    
0    17  21.321    0.117512    1.89499   25.2    
0    18  21.3702   0.122436    1.9744    25.6    
0    19  21.5404   0.121148    1.95363   25.8    
0    20  21.6026   0.128403    2.07062   27.2    
0    21  21.7712   0.122627    1.97749   27.2    
0    22  21.8508   0.124299    2.00445   27.2    
0    23  21.9862   0.124054    2.0005    27.2    
0    24  21.9632   0.135926    2.19195   27.2    
0    25  22.0814   0.132183    2.13158   27.2    
0    26  22.2604   0.128142    2.06642   27.2    
0    27  22.3514   0.129177    2.08311   27.2    
0    28  22.5024   0.13026     2.10057   27.2    
0    29  22.6762   0.136112    2.19494   27.2    
0    30  22.7306   0.143982    2.32185   27.4    
0    31  23.0214   0.137054    2.21014   27.4    
0    32  23.211    0.13603     2.19363   28.2    
0    33  23.3078   0.144615    2.33206   28.4    
0    34  23.5854   0.14636     2.3602    28.4    
0    35  23.7276   0.151217    2.43853   29.2    
0    36  23.9268   0.147408    2.37711   29.2    
