2; ./128ED ./ED128/ps6/ 1 0.01221 0.01963 0.38384 0.09418 0.00695 0.00673 0.03030 0.01730 0.42884
Graph Evolution Tool.
Initial Graph: Ring with m = 2
Fitness Function: Epidemic Length
Representation: THADS-N with Operation Densities
Densities: 0.01221 0.01963 0.38384 0.09418 0.00695 0.00673 0.0303 0.0173 0.42884 
Check readme.dat for more information about parameters/output.

Beginning Run 0 of 29
Run  RI  Mean      95% CI      SD        Best    
0    0   7.8478    0.0333756   0.538215  9.8     
0    1   10.2396   0.0394636   0.63639   12.4    
0    2   12.2688   0.0489062   0.788661  15.4    
0    3   14.4894   0.061575    0.992959  18.2    
0    4   16.8364   0.0870241   1.40335   24.2    
0    5   20.0662   0.114497    1.84637   25.2    
0    6   21.6466   0.144378    2.32823   27.4    
0    7   22.6052   0.164426    2.65153   28.8    
0    8   23.456    0.184332    2.97254   31      
0    9   24.4536   0.195294    3.14931   34.6    
0    10  25.1384   0.213746    3.44686   37.4    
0    11  27.3024   0.237548    3.8307    40      
0    12  30.503    0.282629    4.55768   42.8    
0    13  32.205    0.316766    5.10818   45.2    
0    14  33.5038   0.338576    5.45988   49.8    
0    15  34.8002   0.349174    5.63078   49.8    
0    16  35.7766   0.372119    6.0008    49.8    
0    17  36.7514   0.381893    6.15841   57.2    
0    18  37.6966   0.409852    6.60927   57.2    
0    19  38.3756   0.434977    7.01443   57.2    
0    20  38.7196   0.446653    7.20273   57.4    
0    21  39.1544   0.44729     7.213     57.4    
0    22  39.485    0.467602    7.54054   57.4    
0    23  39.6666   0.478443    7.71537   57.4    
0    24  39.8872   0.4843      7.80983   57.4    
0    25  40.1476   0.484177    7.80785   57.4    
0    26  40.6454   0.481977    7.77236   60.4    
0    27  40.6668   0.496098    8.00007   60.4    
0    28  40.7498   0.514192    8.29186   60.4    
0    29  40.72     0.50886     8.20588   60.4    
0    30  41.022    0.50231     8.10025   60.4    
0    31  40.9324   0.518423    8.36009   60.4    
0    32  41.1152   0.512817    8.26969   60.4    
0    33  41.3564   0.514662    8.29943   60.4    
0    34  41.5378   0.50337     8.11735   60.4    
0    35  41.5702   0.511401    8.24685   60.4    
0    36  41.4742   0.522671    8.4286    60.4    
0    37  41.5304   0.532979    8.59482   60.4    
0    38  41.5938   0.530578    8.5561    60.4    
0    39  41.4092   0.536507    8.65171   60.4    
0    40  41.7598   0.532308    8.584     60.4    
0    41  41.828    0.531274    8.56733   60.4    
0    42  42.0986   0.513476    8.28031   60.4    
0    43  42.0608   0.528536    8.52318   60.4    
0    44  42.0456   0.527193    8.50152   60.4    
0    45  42.1586   0.533898    8.60964   60.4    
0    46  42.435    0.531874    8.577     60.4    
0    47  42.39     0.517369    8.34309   60.4    
0    48  42.3262   0.540936    8.72314   60.4    
0    49  42.0172   0.54958     8.86252   60.4    
0    50  42.4236   0.537316    8.66477   60.4    
0    51  42.4376   0.54392     8.77126   60.4    
0    52  42.5634   0.535805    8.64039   60.6    
0    53  42.563    0.541029    8.72464   60.6    
0    54  42.602    0.540464    8.71552   60.6    
0    55  42.7354   0.531062    8.56391   60.6    
0    56  42.5296   0.542457    8.74767   60.6    
0    57  42.5858   0.542396    8.74668   61.4    
0    58  43.011    0.531109    8.56466   61.4    
0    59  42.7486   0.52787     8.51244   61.4    
0    60  42.6532   0.533493    8.60311   61.4    
