3; ./256ED ./ED256/ps2/ 1 0.00382 0.01564 0.02205 0.00214 0.02848 0.02672 0.41832 0.03961 0.44321
Graph Evolution Tool.
Initial Graph: Ring with m = 2
Fitness Function: Epidemic Length
Representation: THADS-N with Operation Densities
Densities: 0.00382 0.01564 0.02205 0.00214 0.02848 0.02672 0.41832 0.03961 0.44321 
Check readme.dat for more information about parameters/output.

Beginning Run 0 of 29
Run  RI  Mean      95% CI      SD        Best    
0    0   20.4968   0.198907    3.20758   38.2    
0    1   51.4506   0.527806    8.5114    87.2    
0    2   73.4456   0.609547    9.82955   103.8   
0    3   77.7784   0.701802    11.3173   103.8   
0    4   79.1714   0.743291    11.9863   103.8   
0    5   79.8418   0.774484    12.4893   107.2   
0    6   80.5394   0.775204    12.5009   110.8   
0    7   80.6254   0.826501    13.3282   110.8   
0    8   81.131    0.827731    13.348    110.8   
0    9   81.4114   0.844656    13.6209   110.8   
0    10  81.6474   0.862878    13.9148   110.8   
0    11  81.4978   0.87234     14.0674   111.8   
0    12  81.6512   0.855334    13.7931   111.8   
0    13  81.939    0.868358    14.0031   114.2   
0    14  82.1954   0.901613    14.5394   114.2   
0    15  82.3142   0.906594    14.6197   114.2   
0    16  82.2444   0.886825    14.3009   114.2   
0    17  82.8732   0.863641    13.9271   114.2   
0    18  82.664    0.893746    14.4126   114.2   
0    19  82.7684   0.896521    14.4573   114.2   
0    20  83.1362   0.892671    14.3952   114.2   
0    21  83.388    0.884061    14.2564   114.2   
0    22  83.38     0.905922    14.6089   114.2   
0    23  82.9646   0.913349    14.7287   114.2   
0    24  83.2488   0.89922     14.5008   114.2   
0    25  82.7602   0.903938    14.5769   114.2   
0    26  83.5058   0.886554    14.2966   114.2   
0    27  83.1258   0.923173    14.8871   114.2   
0    28  83.3778   0.91013     14.6768   114.2   
0    29  83.2976   0.901448    14.5368   114.2   
0    30  83.3578   0.924106    14.9021   114.2   
0    31  82.8586   0.936371    15.0999   114.2   
0    32  83.3002   0.903973    14.5775   114.2   
0    33  83.855    0.914943    14.7544   114.2   
0    34  83.4782   0.91562     14.7653   114.2   
0    35  84.0282   0.907838    14.6398   114.2   
0    36  83.306    0.952937    15.3671   114.2   
0    37  84.1586   0.914592    14.7487   114.2   
0    38  84.1344   0.914514    14.7475   114.2   
0    39  83.354    0.958696    15.4599   114.2   
0    40  84.1534   0.932604    15.0392   114.2   
0    41  84.4392   0.920402    14.8424   114.2   
0    42  84.1748   0.93974     15.1542   114.2   
0    43  84.7478   0.934598    15.0713   114.2   
0    44  84.4918   0.919478    14.8275   114.2   
0    45  84.1834   0.943549    15.2157   114.2   
0    46  84.2686   0.955116    15.4022   114.2   
0    47  84.5786   0.919928    14.8348   114.2   
0    48  84.4884   0.938597    15.1358   114.2   
0    49  84.6356   0.958548    15.4575   114.2   
0    50  84.8208   0.951719    15.3474   114.2   
0    51  84.4468   0.953979    15.3839   114.2   
0    52  83.947    0.971304    15.6633   114.2   
0    53  84.3958   0.943408    15.2134   118.4   
0    54  84.4966   0.954573    15.3934   118.4   
0    55  84.3862   0.951709    15.3473   118.4   
0    56  84.2098   0.950894    15.3341   118.4   
0    57  83.9652   0.962044    15.5139   118.4   
0    58  84.0204   0.929018    14.9813   118.4   
0    59  84.0652   0.960413    15.4876   118.4   
0    60  83.9986   0.952492    15.3599   118.4   
0    61  84.8152   0.939951    15.1576   118.4   
0    62  84.3314   0.937703    15.1214   118.4   
0    63  84.3308   0.94806     15.2884   118.4   
0    64  84.4796   0.934527    15.0702   118.4   
0    65  84.458    0.943469    15.2144   118.4   
0    66  84.6146   0.913269    14.7274   118.4   
0    67  84.2666   0.954383    15.3904   118.4   
0    68  84.5266   0.956482    15.4242   118.4   
0    69  85.0294   0.932614    15.0393   118.4   
0    70  84.6548   0.9644      15.5519   118.4   
0    71  84.7704   0.953265    15.3724   118.4   
0    72  84.502    0.973808    15.7036   118.4   
0    73  84.7516   0.962152    15.5157   118.4   
0    74  84.4748   0.966913    15.5924   118.4   
0    75  84.2366   0.980234    15.8073   118.4   
0    76  84.1052   0.989515    15.9569   118.4   
0    77  84.5018   0.965435    15.5686   118.4   
0    78  84.4242   0.968668    15.6207   118.4   
0    79  84.5016   0.976764    15.7513   118.4   
0    80  84.8208   0.955661    15.411    118.4   
0    81  84.5512   0.981837    15.8331   118.4   
0    82  85.3278   0.962044    15.5139   118.4   
0    83  84.939    0.961998    15.5132   118.4   
