4; ./256ED ./ED256/ps6/ 1 0.01221 0.01963 0.38384 0.09418 0.00695 0.00673 0.03030 0.01730 0.42884
Graph Evolution Tool.
Initial Graph: Ring with m = 2
Fitness Function: Epidemic Length
Representation: THADS-N with Operation Densities
Densities: 0.01221 0.01963 0.38384 0.09418 0.00695 0.00673 0.0303 0.0173 0.42884 
Check readme.dat for more information about parameters/output.

Beginning Run 0 of 29
Run  RI  Mean      95% CI      SD        Best    
0    0   8.8978    0.0337195   0.54376   10.8    
0    1   11.2188   0.0366261   0.590632  13.4    
0    2   13.6602   0.0483665   0.779959  16.4    
0    3   15.4334   0.05709     0.920633  18      
0    4   17.6638   0.0643742   1.0381    21      
0    5   18.618    0.075275    1.21388   21.4    
0    6   19.345    0.0818642   1.32014   24.2    
0    7   20.135    0.0837018   1.34978   24.2    
0    8   20.7828   0.0982595   1.58453   25      
0    9   21.9292   0.106521    1.71775   26.6    
0    10  22.9614   0.119296    1.92376   27      
0    11  23.5272   0.123654    1.99405   27.6    
0    12  23.7916   0.129995    2.0963    29      
0    13  24.013    0.13397     2.1604    29      
0    14  24.2974   0.138657    2.23598   29      
0    15  24.552    0.139713    2.25302   29      
0    16  24.9844   0.144682    2.33313   29      
0    17  25.3728   0.143706    2.31741   29.2    
0    18  25.651    0.1563      2.52049   29.4    
0    19  26.1712   0.148112    2.38845   31      
0    20  26.394    0.16087     2.59419   31      
0    21  26.8492   0.158638    2.5582    31.6    
0    22  27.158    0.16333     2.63386   32.8    
0    23  27.5186   0.158769    2.56031   34.4    
0    24  27.7034   0.167694    2.70423   34.4    
0    25  28.1778   0.161472    2.60389   34.4    
0    26  28.2736   0.175782    2.83466   34.8    
0    27  28.4374   0.185391    2.98961   34.8    
0    28  28.705    0.18686     3.0133    35.8    
0    29  29.0252   0.186978    3.0152    36.6    
0    30  29.1694   0.199784    3.22172   36.6    
0    31  29.667    0.206701    3.33326   39      
0    32  29.8098   0.217558    3.50835   39.8    
0    33  30.2674   0.237432    3.82883   45.8    
0    34  31.0304   0.238135    3.84017   45.8    
0    35  31.5942   0.255505    4.12027   45.8    
0    36  32.3056   0.2697      4.34918   45.8    
0    37  33.1304   0.302123    4.87204   49      
0    38  34.4724   0.338063    5.4516    50.4    
0    39  36.171    0.375525    6.05572   55.2    
0    40  36.9916   0.396007    6.386     55.2    
0    41  37.5822   0.420301    6.77778   55.2    
0    42  38.1186   0.440042    7.09612   55.2    
0    43  38.5862   0.437001    7.04708   55.2    
0    44  38.6472   0.468146    7.54932   55.2    
0    45  39.026    0.455712    7.34881   55.4    
0    46  39.3226   0.464531    7.49102   55.4    
0    47  39.2048   0.486617    7.84718   55.4    
0    48  39.5704   0.48075     7.75257   57      
0    49  39.4216   0.491896    7.93231   58.8    
0    50  39.5018   0.494378    7.97233   58.8    
0    51  39.9956   0.480533    7.74908   58.8    
0    52  40.355    0.462591    7.45975   58.8    
0    53  40.048    0.483184    7.79182   58.8    
0    54  40.2004   0.475995    7.67589   58.8    
0    55  40.3468   0.465662    7.50926   58.8    
0    56  40.171    0.466921    7.52956   58.8    
0    57  40.1236   0.467208    7.5342    58.8    
0    58  40.0836   0.483564    7.79796   58.8    
0    59  40.148    0.472057    7.6124    58.8    
0    60  40.1292   0.477519    7.70046   58.8    
0    61  40.439    0.470496    7.58722   58.8    
0    62  40.54     0.470186    7.58223   58.8    
0    63  40.346    0.474231    7.64745   58.8    
0    64  40.3548   0.487215    7.85684   58.8    
0    65  40.3384   0.47855     7.7171    58.8    
0    66  40.4462   0.482523    7.78117   58.8    
0    67  40.4736   0.481083    7.75794   58.8    
0    68  40.5368   0.489495    7.89359   58.8    
0    69  40.8044   0.469573    7.57234   58.8    
0    70  40.4492   0.482346    7.77831   58.8    
0    71  40.8194   0.468093    7.54847   58.8    
0    72  40.4852   0.480231    7.7442    58.8    
0    73  40.7032   0.474816    7.65688   58.8    
0    74  40.6264   0.487286    7.85798   58.8    
0    75  40.5686   0.4884      7.87594   58.8    
0    76  40.9464   0.472443    7.61861   58.8    
0    77  41.0452   0.463789    7.47906   58.8    
0    78  40.7722   0.487939    7.8685    58.8    
0    79  41.2096   0.468225    7.5506    58.8    
0    80  41.2544   0.468905    7.56157   58.8    
0    81  41.2822   0.478026    7.70864   59.6    
0    82  40.9908   0.495015    7.98261   59.6    
0    83  41.0098   0.493132    7.95224   59.6    
0    84  41.0714   0.486851    7.85096   59.6    
0    85  41.0212   0.493145    7.95246   59.6    
0    86  41.0514   0.490952    7.9171    59.6    
0    87  41.1818   0.494546    7.97504   59.6    
0    88  41.3262   0.492133    7.93614   59.6    
0    89  41.3468   0.484658    7.81559   59.6    
0    90  41.3206   0.493594    7.9597    59.6    
0    91  41.2954   0.487102    7.855     59.6    
0    92  41.326    0.48874     7.88141   59.6    
0    93  41.184    0.494537    7.9749    59.6    
0    94  41.5216   0.481885    7.77088   59.6    
0    95  41.3542   0.496021    7.99884   59.6    
0    96  41.5688   0.488813    7.8826    59.6    
0    97  41.5564   0.492177    7.93685   59.6    
0    98  41.7998   0.470566    7.58835   59.6    
0    99  41.5346   0.479606    7.73412   59.6    
0    100 41.6592   0.494297    7.97103   59.6    
Done run 0 of 29

Beginning Run 1 of 29
Run  RI  Mean      95% CI      SD        Best    
1    0   8.8608    0.0325962   0.525646  11.4    
1    1   11.9336   0.0421821   0.680229  14.8    
1    2   14.4292   0.0523441   0.844102  17.8    
1    3   17.1168   0.0673424   1.08596   20.8    
1    4   18.884    0.0806243   1.30015   22      
1    5   19.9356   0.0844801   1.36233   23.6    
1    6   20.557    0.0915262   1.47595   24      
1    7   20.9618   0.0939328   1.51476   24.4    
1    8   21.484    0.0968062   1.5611    24.8    
1    9   22.3856   0.0973633   1.57008   25.8    
1    10  23.312    0.109262    1.76196   26.8    
1    11  24.0264   0.108269    1.74595   28.4    
1    12  24.6346   0.117251    1.89079   29.8    
1    13  25.1084   0.124064    2.00066   29.8    
1    14  25.7206   0.119845    1.93262   29.8    
1    15  26.2536   0.131017    2.11278   30      
1    16  26.8356   0.127269    2.05234   32.2    
1    17  27.4588   0.128923    2.07901   32.6    
1    18  28.2268   0.14024     2.2615    33.2    
1    19  29.202    0.148622    2.39668   35      
