7; ./512ED ./ED512/ps2/ 1 0.00382 0.01564 0.02205 0.00214 0.02848 0.02672 0.41832 0.03961 0.44321
Graph Evolution Tool.
Initial Graph: Ring with m = 2
Fitness Function: Epidemic Length
Representation: THADS-N with Operation Densities
Densities: 0.00382 0.01564 0.02205 0.00214 0.02848 0.02672 0.41832 0.03961 0.44321 
Check readme.dat for more information about parameters/output.

Beginning Run 0 of 29
Run  RI  Mean      95% CI      SD        Best    
0    0   24.5822   0.20999     3.3863    39.2    
0    1   48.7102   0.43798     7.06287   81.2    
0    2   85.0162   0.792868    12.7858   148.4   
0    3   131.356   1.22124     19.6937   198.6   
0    4   145.529   1.35269     21.8135   198.6   
0    5   148.033   1.57046     25.3252   213     
0    6   150.639   1.65915     26.7554   213     
0    7   151.907   1.65362     26.6663   213     
0    8   152.067   1.7497      28.2156   213     
0    9   154.735   1.7074      27.5335   213     
0    10  153.542   1.82647     29.4537   213     
0    11  154.394   1.76007     28.3828   213     
0    12  154.925   1.78515     28.7874   213     
0    13  154.944   1.79601     28.9624   213     
0    14  153.47    1.91028     30.8051   213     
0    15  155.176   1.8186      29.3268   213     
0    16  155.675   1.87049     30.1636   213     
0    17  156.993   1.8208      29.3622   213     
0    18  156.404   1.86321     30.0461   217.4   
0    19  156.516   1.88517     30.4003   220.4   
0    20  156.603   1.87111     30.1735   220.4   
0    21  157.762   1.87812     30.2865   220.4   
0    22  155.381   1.93283     31.1689   220.4   
0    23  156.614   1.90861     30.7783   220.4   
0    24  156.966   1.86765     30.1178   220.4   
0    25  157.429   1.89821     30.6105   220.4   
0    26  157.409   1.89065     30.4886   220.4   
0    27  157.794   1.91298     30.8487   220.4   
0    28  157.289   1.86484     30.0725   220.4   
0    29  157.446   1.89866     30.6179   220.4   
0    30  156.451   1.93276     31.1677   220.4   
0    31  157.545   1.88231     30.3542   220.4   
0    32  156.973   1.93779     31.2488   220.4   
0    33  157.495   1.90842     30.7752   220.4   
0    34  157.167   2.00711     32.3667   220.4   
0    35  157.531   1.9528      31.4908   220.4   
0    36  157.726   1.90235     30.6773   220.4   
0    37  158.425   1.9177      30.9248   220.4   
0    38  157.269   1.98553     32.0186   220.4   
0    39  158.764   1.89264     30.5206   220.4   
0    40  157.902   1.92836     31.0968   220.4   
0    41  157.598   1.95074     31.4576   225     
0    42  158.888   1.90341     30.6944   225     
0    43  157.374   2.01043     32.4202   225     
0    44  158.096   1.95655     31.5513   225     
0    45  156.7     1.983       31.9778   225     
0    46  158.349   1.94597     31.3808   225     
0    47  158.817   1.92626     31.0629   225     
0    48  157.801   1.97797     31.8968   225     
0    49  158.357   2.01292     32.4604   225     
0    50  158.318   1.99011     32.0924   225     
0    51  159.108   1.9642      31.6746   225     
0    52  158.498   1.96448     31.6792   225     
0    53  158.205   1.9734      31.8231   225     
0    54  157.42    1.98593     32.0251   225     
0    55  156.919   2.00435     32.3222   225     
0    56  157.331   1.9839      31.9924   225     
0    57  157.551   2.01148     32.4372   225     
0    58  156.81    2.00128     32.2727   225     
0    59  158.923   1.95152     31.4702   225     
0    60  157.616   2.02497     32.6547   225     
0    61  158.402   1.98646     32.0336   225     
0    62  158.482   1.94954     31.4382   225     
0    63  158.171   1.96407     31.6726   225     
0    64  160.142   1.90877     30.7808   225     
0    65  157.07    2.0473      33.0148   225     
0    66  158.347   1.98945     32.0819   225     
0    67  158.518   1.99527     32.1757   225     
0    68  158.78    2.00998     32.4129   225     
0    69  159.419   2.00474     32.3285   225     
0    70  157.694   2.01094     32.4284   225     
0    71  158.035   1.99438     32.1614   225     
0    72  157.843   2.00369     32.3116   225     
