4; ./256ED ./ED256/ps6/ 1 0.01221 0.01963 0.38384 0.09418 0.00695 0.00673 0.03030 0.01730 0.42884
Graph Evolution Tool.
Initial Graph: Ring with m = 2
Fitness Function: Epidemic Length
Representation: THADS-N with Operation Densities
Densities: 0.01221 0.01963 0.38384 0.09418 0.00695 0.00673 0.0303 0.0173 0.42884 
Check readme.dat for more information about parameters/output.

Beginning Run 0 of 29
Run  RI  Mean      95% CI      SD        Best    
0    54  42.1898   0.329325    5.3107    53.4    
0    55  42.6196   0.332531    5.36239   53.4    
0    56  42.6094   0.343212    5.53464   53.4    
0    57  43.0344   0.345514    5.57175   56      
0    58  43.2314   0.360466    5.81288   56      
0    59  43.6554   0.352177    5.67921   56      
0    60  43.6916   0.367515    5.92654   56.2    
0    61  43.9298   0.361681    5.83247   56.2    
0    62  43.912    0.382278    6.16462   56.2    
0    63  44.4682   0.361758    5.83371   56.2    
0    64  44.4698   0.372284    6.00346   56.2    
0    65  44.6566   0.370375    5.97267   56.2    
0    66  44.4712   0.381756    6.1562    58.2    
0    67  44.7544   0.375933    6.0623    58.2    
0    68  44.5378   0.378736    6.1075    58.2    
0    69  44.8018   0.380022    6.12824   58.2    
0    70  44.8958   0.383733    6.18808   58.2    
0    71  45.0538   0.378747    6.10768   58.2    
0    72  44.9552   0.394074    6.35483   58.8    
0    73  45.3244   0.386892    6.23902   58.8    
0    74  45.2034   0.39216     6.32397   58.8    
0    75  45.2732   0.402194    6.48579   58.8    
0    76  45.5646   0.381174    6.14681   58.8    
0    77  45.5564   0.389783    6.28564   58.8    
0    78  45.5128   0.400672    6.46124   59.2    
0    79  45.5116   0.398142    6.42043   59.2    
0    80  45.6612   0.408572    6.58864   59.2    
0    81  45.607    0.413163    6.66267   59.2    
0    82  45.7368   0.39893     6.43315   59.2    
0    83  45.8808   0.401619    6.47651   60      
0    84  45.854    0.403798    6.51165   60      
0    85  45.8896   0.4064      6.55361   60      
0    86  46.1234   0.391546    6.31407   60      
0    87  46.0586   0.408063    6.58043   60      
0    88  45.9624   0.406486    6.55499   60      
0    89  45.8478   0.422855    6.81897   60      
0    90  46.0344   0.420787    6.7856    60      
0    91  46.1592   0.410123    6.61364   60      
0    92  46.0726   0.407802    6.57622   60      
0    93  45.866    0.430248    6.93818   60      
0    94  46.2112   0.417753    6.73668   60      
0    95  46.314    0.420564    6.78201   60      
0    96  46.1214   0.428376    6.90799   60      
0    97  46.1226   0.430464    6.94166   60      
0    98  46.32     0.417049    6.72533   60      
0    99  46.6296   0.415358    6.69807   61.2    
0    100 46.5434   0.422059    6.80612   61.2    
Done run 0 of 29

Beginning Run 1 of 29
Run  RI  Mean      95% CI      SD        Best    
1    0   8.8688    0.0324687   0.52359   10.8    
1    1   11.3866   0.0393576   0.634681  13.6    
1    2   13.5998   0.0452592   0.729849  17      
1    3   15.7494   0.0560593   0.904013  19.4    
1    4   17.0408   0.0627249   1.0115    20      
1    5   18.5674   0.0785474   1.26666   22.2    
1    6   19.9424   0.100105    1.6143    24.4    
1    7   21.4596   0.121962    1.96676   27.6    
1    8   22.4208   0.130974    2.11209   28      
1    9   23.1796   0.13471     2.17233   28      
1    10  23.6218   0.152265    2.45542   28.8    
1    11  24.0682   0.147711    2.38199   28.8    
1    12  24.4792   0.148902    2.40119   30.8    
1    13  24.603    0.162295    2.61716   30.8    
1    14  24.7436   0.16706     2.69401   30.8    
1    15  24.813    0.184494    2.97516   30.8    
1    16  25.1518   0.177205    2.85761   30.8    
1    17  25.4078   0.174169    2.80865   31.8    
1    18  25.4742   0.186805    3.01242   32.4    
1    19  25.6318   0.191953    3.09544   32.4    
1    20  25.743    0.190146    3.06629   32.4    
1    21  25.8298   0.196703    3.17203   32.6    
1    22  25.9562   0.204658    3.30032   32.6    
1    23  26.1262   0.200276    3.22964   32.8    
1    24  26.2704   0.188054    3.03256   33      
1    25  26.2902   0.205932    3.32085   33      
1    26  26.5094   0.20089     3.23955   33      
1    27  26.4706   0.213744    3.44683   33      
1    28  26.5508   0.210251    3.3905    33      
1    29  26.8758   0.20037     3.23117   33      
1    30  26.911    0.20962     3.38034   33.2    
1    31  26.9698   0.217592    3.50889   34      
1    32  27.1474   0.210458    3.39385   34      
1    33  26.9954   0.224323    3.61743   34      
1    34  27.3074   0.214286    3.45557   35      
1    35  27.2002   0.226397    3.65088   35      
1    36  27.3826   0.227003    3.66065   35      
1    37  27.6334   0.221435    3.57085   35      
1    38  27.6558   0.223316    3.6012    35      
1    39  27.6842   0.231917    3.73989   35      
1    40  27.992    0.230479    3.7167    35      
1    41  28.1612   0.230393    3.71531   35      
1    42  28.1714   0.236044    3.80645   35.8    
1    43  28.2644   0.246139    3.96923   35.8    
1    44  28.6748   0.231498    3.73314   36      
1    45  28.6578   0.239967    3.86971   37.8    
1    46  29.0302   0.240367    3.87616   37.8    
1    47  29.1348   0.246182    3.96993   37.8    
1    48  29.3048   0.250997    4.04757   37.8    
1    49  29.5664   0.247567    3.99226   38.6    
1    50  29.6418   0.25389     4.09423   38.6    
1    51  29.9944   0.258192    4.1636    38.6    
1    52  30.1878   0.263567    4.25028   38.6    
1    53  30.3106   0.257996    4.16045   38.6    
1    54  30.441    0.266658    4.30013   38.6    
1    55  30.7272   0.255047    4.11289   39      
1    56  30.822    0.265938    4.28852   39      
1    57  30.975    0.259067    4.17771   40.2    
1    58  30.9726   0.27249     4.39418   40.2    
1    59  31.0944   0.27065     4.3645    40.2    
1    60  31.4968   0.255511    4.12037   40.2    
1    61  31.4894   0.257979    4.16017   40.2    
1    62  31.3748   0.269716    4.34944   40.2    
1    63  31.4092   0.274873    4.4326    40.2    
1    64  31.5832   0.263975    4.25687   40.2    
1    65  31.6774   0.265854    4.28716   40.2    
1    66  31.4732   0.288266    4.64858   40.2    
1    67  31.6076   0.281763    4.54371   40.2    
1    68  31.589    0.285525    4.60437   40.2    
1    69  31.6182   0.290279    4.68105   40.2    
1    70  31.7744   0.282544    4.5563    40.2    
1    71  31.6138   0.28534     4.60139   40.2    
1    72  31.828    0.293124    4.72692   40.6    
1    73  31.8336   0.289377    4.66649   40.6    
1    74  32.1138   0.269502    4.34598   40.6    
1    75  31.9402   0.281776    4.54393   40.6    
1    76  32.165    0.276093    4.45228   40.6    
1    77  32.1222   0.275203    4.43793   40.6    
1    78  32.1248   0.28483     4.59316   40.6    
1    79  31.9132   0.303406    4.89272   40.6    
1    80  32.3432   0.273892    4.41678   44.8    
1    81  32.1612   0.283455    4.571     44.8    
1    82  32.3206   0.285567    4.60505   44.8    
1    83  32.012    0.296091    4.77477   44.8    
1    84  32.2138   0.289195    4.66355   44.8    
1    85  32.28     0.286897    4.62651   44.8    
1    86  32.294    0.28685     4.62575   44.8    
1    87  32.375    0.28366     4.5743    44.8    
1    88  32.4358   0.288227    4.64795   44.8    
1    89  32.4518   0.287116    4.63004   44.8    
1    90  32.499    0.288397    4.65069   44.8    
1    91  32.42     0.305353    4.92413   44.8    
1    92  32.5354   0.293857    4.73874   44.8    
1    93  32.8672   0.301578    4.86325   44.8    
1    94  33.3234   0.29336     4.73072   44.8    
1    95  33.8572   0.295358    4.76294   44.8    
1    96  34.0222   0.291692    4.70382   44.8    
1    97  34.3944   0.288632    4.65448   44.8    
1    98  34.925    0.288956    4.6597    45      
1    99  35.2314   0.277707    4.4783    45      
1    100 35.5026   0.271781    4.38274   45      
Done run 1 of 29

Beginning Run 2 of 29
Run  RI  Mean      95% CI      SD        Best    
2    0   8.8578    0.0330598   0.533122  11.2    
2    1   11.5284   0.040739    0.656958  13.8    
2    2   13.839    0.0410459   0.661906  16      
2    3   15.1392   0.0517663   0.834783  18.2    
2    4   16.4292   0.0661856   1.06731   19.6    
2    5   18.2022   0.0835929   1.34802   23      
2    6   19.7338   0.0945636   1.52493   25.2    
2    7   20.9274   0.121499    1.9593    27.4    
2    8   21.6352   0.126846    2.04551   28      
2    9   21.9884   0.140031    2.25815   28      
2    10  22.1938   0.145628    2.3484    28      
2    11  22.3296   0.144623    2.33219   28      
2    12  22.339    0.157107    2.5335    28      
2    13  22.444    0.158762    2.5602    28      
2    14  22.5092   0.152191    2.45424   28      
2    15  22.6002   0.159175    2.56686   28      
2    16  22.5698   0.1565      2.52371   28      
2    17  22.692    0.152725    2.46285   28.2    
2    18  22.7264   0.159113    2.56586   28.2    
2    19  22.7226   0.15988     2.57823   28.2    
2    20  22.9102   0.155317    2.50465   28.2    
2    21  22.8416   0.162784    2.62505   28.2    
2    22  22.8544   0.163434    2.63554   28.2    
2    23  22.8586   0.163317    2.63365   28.4    
2    24  22.8794   0.165267    2.66509   28.4    
2    25  22.8444   0.171311    2.76257   28.6    
2    26  22.9386   0.174004    2.80598   29      
2    27  22.8926   0.176434    2.84517   29      
2    28  22.9222   0.173992    2.80579   29      
2    29  22.9894   0.171878    2.7717    29      
2    30  23.1404   0.170035    2.74198   29      
2    31  23.0896   0.172678    2.78461   29      
2    32  23.1878   0.172422    2.78048   29      
2    33  23.0998   0.17815     2.87285   29      
2    34  23.2002   0.18163     2.92897   29      
2    35  23.2302   0.177665    2.86503   29      
2    36  23.2488   0.176956    2.85359   29.4    
2    37  23.331    0.179372    2.89256   29.4    
2    38  23.3472   0.172934    2.78874   29.4    
2    39  23.3794   0.172247    2.77766   29.4    
2    40  23.3566   0.18688     3.01362   29.4    
2    41  23.5448   0.169061    2.72627   29.4    
2    42  23.5716   0.173977    2.80555   29.4    
2    43  23.6218   0.174253    2.81      29.4    
2    44  23.6116   0.180455    2.91001   29.4    
2    45  23.6454   0.178295    2.87519   29.4    
2    46  23.8766   0.174542    2.81466   29.8    
2    47  23.8578   0.175623    2.8321    29.8    
2    48  23.9826   0.179805    2.89954   31.4    
2    49  24.1836   0.172571    2.78289   31.4    
2    50  24.324    0.175455    2.82939   31.4    
2    51  24.4188   0.180737    2.91456   31.4    
2    52  24.4588   0.176577    2.84748   31.4    
2    53  24.4828   0.185207    2.98664   31.4    
2    54  24.6758   0.186172    3.00221   31.4    
2    55  24.8402   0.18239     2.94121   31.4    
2    56  25.0058   0.186327    3.0047    31.4    
2    57  24.9812   0.19445     3.1357    31.4    
2    58  25.0804   0.199183    3.21202   31.8    
2    59  25.2944   0.198356    3.19868   34.4    
2    60  25.359    0.205669    3.31662   34.4    
2    61  25.572    0.1954      3.15103   34.4    
2    62  25.7448   0.187311    3.02058   34.4    
2    63  25.952    0.193366    3.11822   34.4    
2    64  25.8194   0.212705    3.43008   34.4    
2    65  26.0696   0.206708    3.33338   34.4    
2    66  26.1932   0.200487    3.23306   34.4    
2    67  26.3338   0.208427    3.36109   34.4    
2    68  26.229    0.213219    3.43837   34.4    
2    69  26.298    0.210727    3.39819   34.4    
2    70  26.3798   0.222986    3.59587   34.4    
2    71  26.5384   0.213879    3.44901   34.4    
2    72  26.5538   0.220868    3.56172   34.4    
2    73  26.5764   0.217927    3.51429   34.4    
2    74  26.5738   0.220233    3.55147   34.4    
2    75  26.6818   0.215746    3.47911   34.4    
2    76  26.7532   0.217624    3.5094    34.4    
2    77  26.664    0.216092    3.4847    34.4    
2    78  26.783    0.2135      3.4429    34.4    
2    79  26.8882   0.220524    3.55617   35      
2    80  27.0296   0.211242    3.40649   35      
2    81  26.9726   0.2191      3.5332    35      
2    82  27.1174   0.213615    3.44476   35      
2    83  27.0056   0.222141    3.58225   35      
2    84  27.043    0.222761    3.59225   35      
2    85  27.1024   0.2213      3.56869   35      
2    86  27.1682   0.228307    3.68167   35      
2    87  27.1316   0.236496    3.81374   35      
2    88  27.3388   0.226716    3.65602   35      
2    89  27.3786   0.227373    3.66661   35      
2    90  27.3396   0.237897    3.83633   35      
2    91  27.6152   0.232528    3.74975   36.2    
2    92  27.775    0.237104    3.82353   36.2    
2    93  27.7318   0.23965     3.86459   36.2    
2    94  27.9798   0.239904    3.8687    36.2    
2    95  28.2168   0.2365      3.8138    36.4    
2    96  28.1874   0.253512    4.08813   36.4    
2    97  28.5506   0.239545    3.8629    36.4    
2    98  28.7134   0.246788    3.97971   37      
2    99  28.9824   0.253589    4.08937   37      
2    100 29.226    0.257391    4.15069   38.8    
Done run 2 of 29

Beginning Run 3 of 29
Run  RI  Mean      95% CI      SD        Best    
3    0   8.8356    0.0339342   0.547223  11.8    
3    1   11.1716   0.0361626   0.583158  13      
3    2   13.4382   0.0431924   0.69652   15.4    
3    3   15.3234   0.0571454   0.921527  19.8    
3    4   17.4296   0.0769345   1.24065   23.4    
3    5   19.6696   0.0934521   1.50701   25.6    
3    6   20.8752   0.104546    1.6859    25.6    
3    7   21.5578   0.122443    1.97452   27.8    
3    8   22.2976   0.130309    2.10137   29.8    
3    9   22.7116   0.135814    2.19013   29.8    
3    10  22.9292   0.145452    2.34555   29.8    
3    11  23.296    0.148003    2.38669   29.8    
3    12  23.7278   0.151293    2.43974   30.6    
3    13  24.3138   0.159297    2.56882   30.6    
3    14  25.2666   0.180526    2.91117   34.4    
3    15  26.5278   0.196954    3.17608   34.4    
3    16  27.6156   0.209635    3.38058   35.8    
3    17  28.3494   0.212138    3.42094   35.8    
3    18  28.6242   0.23074     3.72092   38.2    
3    19  28.9236   0.238573    3.84722   38.2    
3    20  29.0508   0.238911    3.85267   38.2    
3    21  29.1306   0.247237    3.98694   38.2    
3    22  29.3728   0.250424    4.03833   38.4    
3    23  29.418    0.258915    4.17527   38.6    
3    24  29.6792   0.250619    4.04148   38.6    
3    25  29.8278   0.263783    4.25377   39.4    
3    26  29.8316   0.257189    4.14744   39.4    
3    27  30.1766   0.247241    3.98701   39.4    
3    28  30.1492   0.266307    4.29447   39.4    
3    29  30.328    0.272584    4.39569   39.4    
3    30  30.2918   0.283257    4.5678    39.4    
3    31  30.4342   0.27591     4.44933   39.4    
3    32  30.6776   0.268516    4.3301    39.4    
3    33  30.7664   0.273674    4.41326   39.4    
3    34  30.8864   0.276927    4.46572   39.4    
3    35  30.9988   0.277468    4.47445   39.4    
3    36  31.2434   0.282137    4.54974   39.4    
3    37  31.3018   0.284484    4.58759   41.6    
3    38  31.341    0.277658    4.47752   41.6    
3    39  31.574    0.286357    4.6178    41.6    
3    40  31.4764   0.295549    4.76603   41.6    
3    41  31.8072   0.291167    4.69535   41.6    
3    42  31.6598   0.296143    4.7756    41.6    
3    43  31.8042   0.292715    4.72032   41.6    
3    44  31.8      0.309187    4.98595   41.6    
3    45  32        0.303825    4.89948   43.2    
3    46  31.9506   0.311416    5.0219    43.2    
3    47  32.191    0.310431    5.00601   43.2    
3    48  32.1892   0.303303    4.89106   43.2    
3    49  32.3868   0.298111    4.80734   45.6    
3    50  32.3262   0.306766    4.94691   45.6    
3    51  32.5296   0.308479    4.97453   45.6    
3    52  32.8862   0.299457    4.82904   45.6    
3    53  32.794    0.310021    4.9994    45.6    
3    54  32.9588   0.309986    4.99884   45.6    
3    55  33.0992   0.311667    5.02594   45.6    
3    56  33.1416   0.304811    4.91538   45.6    
3    57  33.1208   0.319245    5.14814   45.6    
3    58  33.225    0.318395    5.13443   45.6    
3    59  33.2566   0.322404    5.19909   45.6    
3    60  33.5094   0.314918    5.07836   45.6    
3    61  33.3406   0.330744    5.33357   45.6    
3    62  33.6792   0.312451    5.03858   45.6    
3    63  33.8318   0.31196     5.03066   45.6    
3    64  33.7572   0.316383    5.102     45.6    
3    65  33.901    0.313794    5.06024   45.6    
3    66  33.827    0.32934     5.31094   45.6    
3    67  33.9936   0.32788     5.2874    45.6    
3    68  34.0124   0.32679     5.26982   45.6    
3    69  34.2888   0.327595    5.28279   45.6    
3    70  34.2342   0.338689    5.4617    45.6    
3    71  34.6304   0.333802    5.38289   45.6    
3    72  34.7814   0.335479    5.40994   45.6    
3    73  34.8068   0.347264    5.59998   46      
3    74  34.9856   0.343278    5.5357    46      
3    75  35.2282   0.334054    5.38695   46      
3    76  35.2738   0.341664    5.50968   46      
3    77  35.4414   0.34252     5.52348   48      
3    78  35.54     0.35118     5.66312   48      
3    79  35.702    0.367769    5.93065   48      
3    80  36.057    0.368048    5.93514   49.4    
3    81  36.4004   0.363712    5.86522   49.4    
3    82  36.3818   0.373552    6.0239    49.4    
3    83  36.898    0.355509    5.73294   49.4    
3    84  37.076    0.373183    6.01795   50      
3    85  37.3868   0.384865    6.20634   52.6    
3    86  37.789    0.392262    6.32561   52.6    
3    87  38.086    0.395025    6.37018   53.6    
3    88  38.4402   0.391455    6.31261   53.6    
3    89  38.6872   0.409703    6.60687   53.6    
3    90  38.993    0.405039    6.53165   53.6    
3    91  38.7958   0.435921    7.02966   53.6    
3    92  39.2418   0.412742    6.65588   53.6    
3    93  39.6588   0.412261    6.64813   53.6    
3    94  39.624    0.420345    6.77849   53.6    
3    95  39.6396   0.436175    7.03376   53.6    
3    96  40.0094   0.42722     6.88936   53.6    
3    97  39.7978   0.445299    7.18089   53.6    
3    98  40.2044   0.438957    7.07863   53.6    
3    99  40.2038   0.43907     7.08044   53.6    
3    100 40.3228   0.441396    7.11796   53.6    
Done run 3 of 29

Beginning Run 4 of 29
Run  RI  Mean      95% CI      SD        Best    
4    0   8.8872    0.0348854   0.562562  11      
4    1   11.1698   0.0385635   0.621875  13.4    
4    2   13.896    0.0489281   0.789015  16      
4    3   15.5932   0.0508539   0.820069  18      
4    4   16.4046   0.0615841   0.993106  19.2    
4    5   17.8322   0.0731581   1.17975   21      
4    6   18.6356   0.0898089   1.44826   22.4    
4    7   19.1232   0.0909139   1.46608   23.4    
4    8   19.3598   0.0966734   1.55896   23.4    
4    9   19.6022   0.0989943   1.59638   23.4    
4    10  19.7786   0.103223    1.66457   23.4    
4    11  20.0236   0.106118    1.71126   25      
4    12  20.235    0.105762    1.70552   25      
4    13  20.5552   0.105498    1.70127   25      
4    14  20.678    0.118347    1.90846   25      
4    15  21.1492   0.120126    1.93715   26      
4    16  21.6318   0.130164    2.09903   28      
4    17  22.199    0.131416    2.11922   28      
4    18  22.6346   0.135138    2.17924   29.2    
4    19  22.9258   0.140486    2.26547   29.2    
4    20  23.315    0.146893    2.3688    29.2    
4    21  23.6906   0.154666    2.49415   30      
4    22  24.1256   0.154       2.4834    30      
4    23  24.6846   0.157084    2.53314   30.4    
4    24  25.0126   0.175967    2.83764   32.2    
4    25  25.5056   0.17598     2.83785   34.4    
4    26  25.875    0.185364    2.98918   34.4    
4    27  26.158    0.187157    3.01809   34.4    
4    28  26.4932   0.18953     3.05636   34.4    
4    29  26.6472   0.202085    3.25882   34.8    
4    30  26.9314   0.200027    3.22563   34.8    
4    31  27.2758   0.19804     3.19359   34.8    
4    32  27.3238   0.215728    3.47883   36.4    
4    33  27.5212   0.218436    3.5225    36.4    
4    34  27.7014   0.230571    3.71819   36.4    
4    35  28.157    0.222107    3.5817    36.4    
4    36  28.466    0.230615    3.7189    38      
4    37  28.7196   0.237731    3.83365   38      
4    38  28.9762   0.234027    3.77391   38      
4    39  29.1304   0.233373    3.76338   38      
4    40  29.3222   0.246887    3.9813    38      
4    41  29.3834   0.251421    4.05442   38      
4    42  29.7582   0.244026    3.93517   38      
4    43  29.7632   0.252479    4.07147   38      
4    44  29.92     0.246831    3.98039   38      
4    45  29.9232   0.259254    4.18073   38      
4    46  29.973    0.272012    4.38646   38.6    
4    47  30.256    0.269244    4.34182   38.6    
4    48  30.4108   0.267727    4.31737   38.6    
4    49  30.4904   0.263239    4.245     38.6    
4    50  30.5836   0.271499    4.37819   38.8    
4    51  30.6656   0.26461     4.2671    38.8    
4    52  30.6616   0.282909    4.56219   40      
4    53  31.0122   0.278931    4.49804   42.2    
4    54  31.0126   0.279308    4.50412   42.2    
4    55  31.0316   0.281748    4.54347   42.2    
4    56  31.1396   0.281433    4.53839   42.2    
4    57  31.1486   0.292227    4.71246   42.6    
4    58  31.1452   0.294769    4.75344   42.6    
4    59  31.4036   0.282917    4.56232   42.6    
4    60  31.3664   0.284132    4.58191   42.6    
4    61  31.4674   0.288184    4.64726   42.6    
4    62  31.5432   0.284085    4.58116   42.6    
4    63  31.3996   0.300184    4.84076   42.6    
4    64  31.4672   0.29683     4.78669   42.6    
4    65  31.6624   0.294762    4.75333   42.6    
4    66  31.5992   0.299312    4.82671   42.6    
4    67  31.8736   0.294101    4.74267   42.6    
4    68  31.7556   0.297622    4.79945   42.6    
4    69  31.6248   0.311006    5.01528   42.6    
4    70  32.0068   0.296112    4.7751    42.6    
4    71  31.9364   0.300825    4.8511    42.6    
4    72  32.0726   0.298566    4.81467   42.6    
4    73  32.064    0.30553     4.92698   42.6    
4    74  32.238    0.299098    4.82325   42.6    
4    75  32.2484   0.307442    4.95781   42.6    
4    76  32.5104   0.310094    5.00058   42.6    
4    77  32.4298   0.321298    5.18125   42.6    
4    78  32.7782   0.298809    4.8186    42.6    
4    79  32.7162   0.310429    5.00597   42.6    
4    80  32.7126   0.326311    5.26208   42.6    
4    81  32.853    0.318386    5.1343    42.6    
4    82  32.9656   0.322042    5.19324   42.6    
4    83  33.1678   0.309284    4.98752   42.6    
4    84  33.5372   0.301559    4.86294   42.8    
4    85  33.4978   0.314234    5.06733   42.8    
4    86  33.6058   0.32084     5.17387   42.8    
4    87  33.6616   0.315514    5.08798   43.8    
4    88  33.9802   0.32119     5.1795    46.2    
4    89  34.3122   0.327468    5.28075   46.2    
4    90  34.44     0.324186    5.22783   46.2    
4    91  34.3642   0.343606    5.54099   46.2    
4    92  34.7314   0.332812    5.36693   46.2    
4    93  34.8608   0.349256    5.6321    46.2    
4    94  35.0902   0.339307    5.47167   46.2    
4    95  35.6218   0.328984    5.3052    46.4    
4    96  35.361    0.354703    5.71995   46.4    
4    97  35.726    0.335063    5.40323   46.4    
4    98  35.9826   0.331101    5.33934   46.4    
4    99  35.875    0.351308    5.6652    46.4    
4    100 36.0246   0.347511    5.60396   46.4    
Done run 4 of 29

Beginning Run 5 of 29
Run  RI  Mean      95% CI      SD        Best    
5    0   8.8542    0.0324447   0.523204  10.8    
5    1   11.142    0.0359751   0.580134  13.8    
5    2   13.044    0.0464808   0.749549  16.4    
5    3   16.2832   0.0613269   0.988958  19.4    
5    4   18.4714   0.0876675   1.41373   22.2    
5    5   20.1198   0.0970447   1.56494   25      
5    6   20.8124   0.105429    1.70014   25.6    
5    7   21.5898   0.101278    1.63321   25.6    
5    8   22.2104   0.112585    1.81555   26.6    
5    9   22.9986   0.112829    1.81948   27      
5    10  23.6338   0.113553    1.83116   27.4    
5    11  24.3096   0.122464    1.97486   28      
5    12  25.4168   0.121957    1.96667   29.8    
5    13  26.537    0.126652    2.04239   31      
5    14  27.4236   0.146166    2.35707   32.6    
5    15  28.3794   0.153831    2.48068   34      
5    16  29.545    0.168077    2.7104    36.2    
5    17  30.4594   0.171864    2.77147   36.2    
5    18  30.9842   0.164782    2.65728   37.2    
5    19  31.0634   0.182099    2.93653   37.2    
5    20  31.3012   0.191072    3.08122   37.6    
5    21  31.6596   0.196482    3.16846   38.6    
5    22  31.977    0.186875    3.01354   38.6    
5    23  32.2084   0.205224    3.30944   38.6    
5    24  32.5028   0.205307    3.31078   38.6    
5    25  32.7276   0.21966     3.54224   38.6    
5    26  33.1012   0.209952    3.38569   40      
5    27  33.1962   0.226556    3.65344   40      
5    28  33.77     0.21127     3.40694   40      
5    29  33.8774   0.220669    3.55851   40.2    
5    30  34.2046   0.211964    3.41813   41.4    
5    31  34.2648   0.233581    3.76673   41.8    
5    32  34.3874   0.225823    3.64162   41.8    
5    33  34.4614   0.233837    3.77086   41.8    
5    34  34.6062   0.228121    3.67867   41.8    
5    35  34.7356   0.235748    3.80166   41.8    
5    36  34.7046   0.232715    3.75276   41.8    
5    37  34.901    0.230744    3.72098   41.8    
5    38  34.8484   0.245455    3.95821   41.8    
5    39  35.0618   0.231013    3.72532   42      
5    40  35.0812   0.228424    3.68357   42      
5    41  34.8784   0.244321    3.93992   42      
5    42  35.1362   0.228864    3.69065   42      
5    43  35.2432   0.226652    3.65499   42      
5    44  35.1714   0.247594    3.99271   42.8    
5    45  35.3052   0.242241    3.90638   42.8    
5    46  35.4022   0.235736    3.80148   42.8    
5    47  35.3542   0.248619    4.00923   42.8    
5    48  35.4536   0.245902    3.96542   42.8    
5    49  35.495    0.247721    3.99474   42.8    
5    50  35.3898   0.251683    4.05863   42.8    
5    51  36.538    0.230985    3.72487   44.6    
5    52  36.4836   0.260102    4.19441   46      
5    53  36.9548   0.249925    4.03029   46      
5    54  37.1164   0.261141    4.21115   46      
5    55  37.416    0.255638    4.12241   46      
5    56  37.4024   0.273974    4.41811   46      
5    57  37.6728   0.272072    4.38743   48.2    
5    58  37.9506   0.269025    4.33829   48.2    
5    59  38.1766   0.280618    4.52525   48.2    
5    60  38.4894   0.273607    4.41219   48.2    
5    61  38.4978   0.294754    4.7532    49.6    
5    62  38.706    0.285968    4.61151   51.4    
