1; ./512ED ./ED512/ps2/ 1 0.00382 0.01564 0.02205 0.00214 0.02848 0.02672 0.41832 0.03961 0.44321
Graph Evolution Tool.
Initial Graph: Ring with m = 2
Fitness Function: Epidemic Length
Representation: THADS-N with Operation Densities
Densities: 0.00382 0.01564 0.02205 0.00214 0.02848 0.02672 0.41832 0.03961 0.44321 
Check readme.dat for more information about parameters/output.

Beginning Run 0 of 29
Run  RI  Mean      95% CI      SD        Best    
0    0   24.3528   0.205097    3.30739   38      
0    1   48.6292   0.455212    7.34075   80      
0    2   96.9278   0.942792    15.2035   154.2   
0    3   128.175   1.12989     18.2206   184.4   
0    4   137.441   1.33827     21.581    185.4   
0    5   142.712   1.44091     23.2361   200.4   
0    6   146.707   1.49505     24.1091   204.2   
0    7   148.616   1.52476     24.5882   204.2   
0    8   149.669   1.60238     25.84     204.2   
0    9   150.917   1.60592     25.8971   204.4   
0    10  151.537   1.6376      26.408    204.4   
0    11  151.549   1.74728     28.1766   205.2   
0    12  151.446   1.72883     27.8792   215.2   
0    13  153.938   1.74428     28.1283   215.2   
0    14  154.382   1.70738     27.5332   215.2   
0    15  153.465   1.81811     29.3188   215.2   
0    16  154       1.79389     28.9284   215.2   
0    17  154.95    1.76398     28.446    215.2   
0    18  154.619   1.81315     29.2389   215.2   
0    19  155.968   1.78675     28.8132   215.2   
0    20  154.5     1.85848     29.9699   215.2   
0    21  155.519   1.8092      29.1752   215.2   
0    22  156.112   1.79648     28.9701   215.2   
0    23  155.513   1.90561     30.7298   215.2   
0    24  155.605   1.85343     29.8884   215.2   
0    25  155.947   1.89385     30.5403   215.2   
0    26  154.942   1.92409     31.0279   215.2   
0    27  156.207   1.8802      30.3202   215.2   
0    28  156.727   1.87145     30.179    215.2   
0    29  156.03    1.9175      30.9215   215.2   
0    30  156.552   1.85956     29.9873   215.2   
0    31  156.594   1.87452     30.2285   215.2   
0    32  156.88    1.87068     30.1666   215.2   
0    33  156.553   1.90632     30.7414   215.2   
0    34  156.749   1.93713     31.2382   215.2   
0    35  157.537   1.8981      30.6088   215.2   
0    36  157.888   1.92273     31.006    215.2   
0    37  156.665   1.99421     32.1587   215.2   
0    38  156.257   1.93158     31.1487   215.2   
0    39  155.434   2.02976     32.7319   215.2   
0    40  155.751   1.9444      31.3554   215.2   
0    41  156.466   1.96009     31.6085   218.8   
0    42  156.708   1.98292     31.9766   218.8   
0    43  157.396   1.96156     31.6321   218.8   
0    44  157.047   1.97395     31.8319   218.8   
0    45  157.342   1.93259     31.1649   218.8   
0    46  157.705   1.95068     31.4567   218.8   
0    47  157.093   1.96473     31.6832   218.8   
0    48  158.227   1.89023     30.4819   218.8   
0    49  157.708   1.93407     31.1888   218.8   
0    50  157.63    1.96951     31.7603   218.8   
0    51  158.693   1.89708     30.5924   218.8   
0    52  157.528   1.93253     31.164    218.8   
0    53  156.999   1.99114     32.1091   218.8   
0    54  157.684   1.96322     31.659    218.8   
0    55  157.841   1.95504     31.527    218.8   
0    56  157.931   1.92835     31.0965   218.8   
0    57  158.383   1.93389     31.1859   218.8   
0    58  158.529   1.91078     30.8132   218.8   
0    59  158.211   1.9644      31.6779   218.8   
0    60  158.479   1.9508      31.4585   218.8   
0    61  158.239   1.98937     32.0806   218.8   
0    62  159.451   1.92525     31.0465   218.8   
0    63  158.932   1.96808     31.7372   218.8   
0    64  158.47    1.93834     31.2577   218.8   
0    65  158.651   1.95354     31.5027   218.8   
0    66  159.171   1.9938      32.152    218.8   
0    67  159.379   1.96014     31.6093   218.8   
0    68  158.525   1.99006     32.0916   218.8   
0    69  158.671   2.00708     32.3661   218.8   
0    70  157.886   2.03433     32.8056   218.8   
0    71  157.911   2.02655     32.6801   218.8   
0    72  159.069   1.99853     32.2283   218.8   
0    73  159.501   2.00679     32.3614   218.8   
0    74  159.354   1.99331     32.1441   218.8   
0    75  159.42    2.02007     32.5757   218.8   
0    76  159.149   1.99519     32.1744   218.8   
0    77  158.155   2.03989     32.8953   218.8   
0    78  158.494   2.01925     32.5625   218.8   
0    79  159.762   1.92437     31.0323   218.8   
0    80  159.559   1.98783     32.0558   218.8   
0    81  159.156   1.97383     31.8301   223.4   
0    82  158.531   1.99656     32.1965   223.4   
0    83  160.412   1.92699     31.0746   223.4   
0    84  159.765   1.95531     31.5314   223.4   
0    85  158.664   2.00167     32.279    223.4   
0    86  159.061   1.99838     32.2258   223.4   
0    87  159.005   1.99262     32.133    223.4   
0    88  158.835   2.02169     32.6018   223.4   
0    89  158.05    2.0081      32.3827   223.4   
0    90  159.286   2.03833     32.8702   223.4   
0    91  159.236   1.96445     31.6786   223.4   
0    92  157.524   2.04323     32.9492   223.4   
0    93  158.998   1.99251     32.1313   223.4   
0    94  159.147   1.9786      31.9069   223.4   
0    95  159.744   1.95605     31.5432   223.4   
0    96  158.398   2.02018     32.5774   223.4   
0    97  158.498   1.98824     32.0623   223.4   
0    98  158.434   2.02179     32.6034   223.4   
0    99  158.239   1.99898     32.2356   223.4   
0    100 159.262   1.94906     31.4306   223.4   
Done run 0 of 29

Beginning Run 1 of 29
Run  RI  Mean      95% CI      SD        Best    
1    0   24.4958   0.197569    3.186     37.2    
1    1   44.5212   0.364538    5.87855   69.6    
1    2   85.5862   0.848429    13.6818   133.6   
1    3   127.627   1.18257     19.0701   190.6   
1    4   142.695   1.32234     21.324    200.8   
1    5   146.75    1.49044     24.0348   200.8   
1    6   150.95    1.53994     24.833    212.2   
