6; ./384ED ./ED384/ps6/ 1 0.01221 0.01963 0.38384 0.09418 0.00695 0.00673 0.03030 0.01730 0.42884
Graph Evolution Tool.
Initial Graph: Ring with m = 2
Fitness Function: Epidemic Length
Representation: THADS-N with Operation Densities
Densities: 0.01221 0.01963 0.38384 0.09418 0.00695 0.00673 0.0303 0.0173 0.42884 
Check readme.dat for more information about parameters/output.

Beginning Run 0 of 29
Run  RI  Mean      95% CI      SD        Best    
0    0   9.4654    0.0333576   0.537925  11.6    
0    1   11.9032   0.0407389   0.656955  14.8    
0    2   14.3798   0.0403806   0.651177  16.8    
0    3   16.7096   0.0614757   0.991357  20      
0    4   18.3222   0.0621451   1.00215   21.4    
0    5   18.8294   0.0710919   1.14643   21.8    
0    6   19.4626   0.0772049   1.24501   23      
0    7   20.4696   0.0833109   1.34347   24.6    
0    8   21.508    0.0899014   1.44975   25      
0    9   22.482    0.0902033   1.45462   26.2    
0    10  23.5592   0.0991864   1.59948   27.8    
0    11  24.453    0.103589    1.67048   28      
0    12  25.5908   0.119478    1.9267    29.6    
0    13  26.9896   0.120753    1.94726   33      
0    14  27.8758   0.122943    1.98258   33      
0    15  28.6386   0.133027    2.14519   33.8    
0    16  29.3866   0.140482    2.26541   35      
0    17  30.0534   0.142257    2.29404   35.2    
0    18  30.729    0.147397    2.37693   37.6    
0    19  31.1574   0.155248    2.50353   37.6    
0    20  31.534    0.162553    2.62134   37.6    
0    21  31.6648   0.165042    2.66147   37.6    
0    22  31.8866   0.163877    2.64268   37.6    
0    23  32.1638   0.168813    2.72228   37.6    
0    24  32.2956   0.167431    2.7       37.6    
0    25  32.3728   0.170425    2.74828   38.6    
0    26  32.5336   0.17654     2.84689   38.6    
0    27  32.5866   0.17707     2.85543   38.6    
0    28  32.7572   0.182357    2.9407    39      
0    29  32.8818   0.182191    2.93801   39      
0    30  32.9448   0.181369    2.92476   39      
0    31  32.9274   0.191264    3.08433   39      
0    32  32.9936   0.183229    2.95476   39      
0    33  33.148    0.189083    3.04915   39      
0    34  33.295    0.186158    3.00198   40      
0    35  33.4004   0.190469    3.07151   40      
0    36  33.5276   0.190769    3.07634   40      
0    37  33.716    0.188797    3.04455   40      
0    38  33.8452   0.189943    3.06302   40      
0    39  34.0126   0.191384    3.08626   40      
0    40  34.1362   0.200262    3.22942   40      
0    41  34.279    0.201181    3.24425   40.6    
0    42  34.5086   0.201573    3.25056   41.6    
0    43  34.6542   0.198019    3.19325   41.6    
0    44  34.636    0.209988    3.38626   41.6    
0    45  34.9476   0.18882     3.04491   41.6    
0    46  34.9798   0.198809    3.206     41.6    
0    47  35.0046   0.210377    3.39254   41.6    
0    48  35.1454   0.207573    3.34732   41.6    
0    49  35.1078   0.208627    3.36432   42.2    
0    50  35.2372   0.20307     3.27471   43.6    
0    51  35.2956   0.219039    3.53223   43.6    
0    52  35.3384   0.214412    3.45761   43.6    
0    53  35.552    0.202492    3.26538   43.6    
0    54  35.614    0.204869    3.30371   43.6    
0    55  35.5202   0.213612    3.4447    43.6    
0    56  35.4504   0.220873    3.5618    43.6    
0    57  35.4906   0.218622    3.52549   43.6    
0    58  35.6772   0.215349    3.47272   43.6    
0    59  35.8468   0.212183    3.42167   43.6    
0    60  35.739    0.213221    3.43841   43.6    
0    61  35.7558   0.215679    3.47805   43.6    
0    62  35.7928   0.219834    3.54505   44      
0    63  35.7986   0.218107    3.51719   44      
0    64  35.8386   0.216578    3.49254   44      
0    65  35.8852   0.222298    3.58478   44      
0    66  35.9328   0.216527    3.49172   44      
0    67  35.964    0.216591    3.49274   44      
0    68  35.8844   0.222949    3.59527   44      
0    69  35.8112   0.223761    3.60837   44      
0    70  36.0058   0.225987    3.64427   44      
0    71  35.9948   0.221406    3.5704    44      
0    72  36.067    0.215089    3.46853   44      
0    73  35.9606   0.226544    3.65324   44      
0    74  35.9848   0.220637    3.55799   44      
0    75  36.0728   0.219624    3.54166   44      
0    76  36.1714   0.213492    3.44277   44      
0    77  36.0044   0.227183    3.66356   44      
0    78  36.0764   0.224584    3.62164   44      
0    79  35.9978   0.231084    3.72646   44      
0    80  36.0738   0.229803    3.70581   44      
0    81  35.9318   0.233223    3.76096   44      
0    82  36.162    0.21881     3.52853   44      
0    83  36.269    0.226567    3.65361   44      
0    84  36.2764   0.222178    3.58284   44      
0    85  36.2836   0.225256    3.63248   44      
0    86  36.2404   0.225503    3.63646   44.2    
0    87  36.2538   0.228722    3.68837   44.2    
0    88  36.2048   0.238028    3.83844   44.2    
0    89  36.3244   0.234631    3.78367   44.2    
0    90  36.4556   0.227109    3.66236   44.2    
0    91  36.4406   0.234884    3.78775   44.2    
0    92  36.5076   0.228658    3.68734   44.2    
0    93  36.4214   0.229123    3.69484   44.2    
0    94  36.4624   0.237495    3.82984   44.2    
0    95  36.4704   0.235301    3.79446   44.2    
0    96  36.5884   0.233127    3.75941   44.2    
0    97  36.4898   0.235413    3.79627   44.2    
0    98  36.4922   0.234002    3.77351   45.8    
0    99  36.4756   0.229586    3.70231   45.8    
0    100 36.5238   0.239204    3.85741   45.8    
Done run 0 of 29

Beginning Run 1 of 29
Run  RI  Mean      95% CI      SD        Best    
1    0   9.4462    0.0327234   0.527698  11.2    
1    1   11.8434   0.0407958   0.657873  14      
1    2   14.5684   0.0437277   0.705153  17.2    
1    3   17.311    0.0616846   0.994726  20.8    
1    4   19.7162   0.0793259   1.27921   25.2    
1    5   21.4818   0.0901179   1.45324   26.8    
1    6   22.4544   0.107095    1.72701   27.4    
1    7   23.263    0.111353    1.79568   28      
1    8   23.6666   0.117398    1.89317   28      
1    9   23.9714   0.120293    1.93984   28      
1    10  24.0526   0.129378    2.08635   28      
1    11  24.2292   0.126322    2.03706   28.6    
1    12  24.3152   0.134412    2.16753   28.8    
1    13  24.5064   0.139367    2.24742   28.8    
1    14  24.6446   0.140176    2.26047   29.6    
1    15  24.6364   0.150805    2.43188   29.6    
1    16  24.6924   0.144412    2.32878   29.6    
1    17  24.8402   0.142434    2.29689   29.6    
1    18  24.9002   0.144704    2.3335    29.6    
1    19  24.9956   0.1456      2.34795   31.4    
1    20  25.1392   0.141147    2.27613   31.4    
1    21  25.2758   0.14428     2.32666   31.4    
1    22  25.5518   0.144822    2.33541   31.4    
1    23  26.0364   0.142134    2.29205   31.4    
1    24  26.3874   0.145984    2.35414   31.4    
1    25  26.7088   0.140679    2.26859   31.4    
1    26  26.9786   0.138033    2.22592   31.4    
1    27  27.2378   0.131413    2.11916   31.4    
1    28  27.2332   0.148458    2.39403   32      
1    29  27.3764   0.138569    2.23457   32      
1    30  27.4448   0.13994     2.25667   32      
1    31  27.5646   0.137988    2.2252    32      
1    32  27.5474   0.149471    2.41038   32      
1    33  27.6842   0.142081    2.2912    32      
1    34  27.7266   0.141464    2.28125   32      
1    35  27.779    0.145816    2.35142   32      
1    36  27.767    0.150153    2.42137   32.2    
1    37  27.8618   0.149741    2.41472   32.2    
1    38  27.9386   0.153426    2.47414   32.2    
1    39  28.0198   0.144813    2.33525   32.4    
1    40  27.9582   0.156669    2.52645   32.4    
1    41  27.9196   0.160702    2.59148   32.8    
1    42  28.02     0.156831    2.52906   32.8    
1    43  28.193    0.145678    2.34921   32.8    
1    44  28.096    0.156836    2.52914   33      
1    45  28.3086   0.149414    2.40945   33      
1    46  28.1496   0.169041    2.72595   35      
1    47  28.3238   0.165022    2.66114   35      
1    48  28.3674   0.155699    2.5108    35      
1    49  28.4564   0.150663    2.42959   35      
1    50  28.382    0.161859    2.61013   35      
1    51  29.5018   0.15263     2.46132   36.2    
1    52  29.5058   0.177798    2.86717   36.4    
1    53  29.7064   0.186006    2.99953   36.4    
1    54  29.923    0.191045    3.08078   36.8    
1    55  30.0746   0.18957     3.057     36.8    
1    56  30.1202   0.191293    3.08479   36.8    
1    57  30.3952   0.189578    3.05713   36.8    
1    58  30.2572   0.201138    3.24355   38.4    
1    59  30.3742   0.201316    3.24642   38.4    
1    60  30.3382   0.208997    3.37029   38.4    
1    61  30.5768   0.204335    3.2951    38.4    
1    62  30.5894   0.209923    3.38522   38.4    
1    63  30.6704   0.211994    3.41862   38.4    
1    64  30.8178   0.208028    3.35466   38.4    
1    65  30.788    0.213034    3.43538   38.4    
1    66  30.8426   0.211755    3.41477   38.4    
1    67  30.8032   0.222347    3.58557   38.4    
1    68  30.9968   0.215469    3.47466   38.4    
1    69  31.0448   0.213977    3.45059   38.4    
1    70  31.0916   0.215139    3.46933   38.4    
1    71  31.1124   0.220604    3.55746   39      
1    72  31.3398   0.217475    3.507     39      
1    73  31.4668   0.220083    3.54906   39      
1    74  31.5224   0.220253    3.55181   41.4    
1    75  31.7016   0.22207     3.58109   41.4    
1    76  31.859    0.230874    3.72307   41.4    
1    77  31.851    0.227907    3.67523   41.4    
1    78  31.9708   0.23952     3.8625    41.4    
1    79  32.1272   0.236193    3.80885   41.4    
1    80  32.4164   0.236039    3.80636   41.4    
1    81  32.5476   0.234102    3.77513   41.4    
1    82  32.7492   0.226576    3.65376   41.4    
1    83  32.7586   0.229204    3.69614   41.4    
1    84  32.7588   0.234958    3.78894   41.4    
1    85  33.0554   0.227907    3.67523   41.4    
1    86  32.9978   0.234941    3.78865   41.4    
1    87  32.9764   0.234623    3.78353   41.4    
1    88  33.16     0.243861    3.93251   41.4    
1    89  33.3998   0.235692    3.80076   41.4    
1    90  33.2158   0.248939    4.01439   42.8    
1    91  33.4106   0.242152    3.90494   42.8    
1    92  33.4754   0.247505    3.99126   42.8    
1    93  33.4976   0.245162    3.95349   42.8    
1    94  33.5222   0.251034    4.04817   42.8    
1    95  33.683    0.247423    3.98995   42.8    
1    96  33.6136   0.257004    4.14444   42.8    
1    97  33.8164   0.248637    4.00953   42.8    
1    98  33.7826   0.253062    4.08088   42.8    
1    99  33.7724   0.253639    4.09018   42.8    
1    100 34.128    0.255563    4.12122   43      
Done run 1 of 29

Beginning Run 2 of 29
Run  RI  Mean      95% CI      SD        Best    
2    0   9.4504    0.0334691   0.539722  11.4    
2    1   11.9436   0.036633    0.590744  13.8    
2    2   14.08     0.0403714   0.65103   16.2    
2    3   16.072    0.0560009   0.90307   19      
2    4   17.963    0.0681054   1.09827   21      
2    5   19.3044   0.0751765   1.2123    22.4    
2    6   20.058    0.0851977   1.3739    24.4    
2    7   20.733    0.0988667   1.59432   24.6    
2    8   21.8716   0.101153    1.63119   27      
2    9   22.5344   0.125667    2.02651   27.4    
2    10  23.0784   0.125089    2.01719   28.2    
2    11  23.4048   0.132233    2.13239   29      
2    12  23.6058   0.135769    2.18941   29      
2    13  23.725    0.137207    2.2126    29      
2    14  23.8806   0.139919    2.25634   33.8    
2    15  23.8654   0.154408    2.48998   33.8    
2    16  24.0596   0.151672    2.44586   33.8    
2    17  24.229    0.151097    2.43659   33.8    
2    18  24.3286   0.156182    2.51858   33.8    
2    19  24.4498   0.155328    2.50482   33.8    
2    20  24.6466   0.157189    2.53483   33.8    
2    21  24.7912   0.15897     2.56354   33.8    
2    22  25.0834   0.162569    2.6216    33.8    
2    23  25.3478   0.156091    2.51712   33.8    
2    24  25.4862   0.164113    2.64649   33.8    
2    25  25.6824   0.162934    2.62747   33.8    
2    26  25.753    0.168064    2.7102    33.8    
2    27  25.8648   0.16418     2.64757   33.8    
2    28  26.0138   0.159902    2.57858   33.8    
2    29  26.023    0.17854     2.87914   33.8    
2    30  26.0434   0.176574    2.84743   33.8    
2    31  26.1258   0.17432     2.81109   33.8    
2    32  26.2766   0.169727    2.73702   33.8    
2    33  26.3952   0.17122     2.7611    33.8    
2    34  26.3648   0.172578    2.783     33.8    
2    35  26.393    0.174291    2.81062   33.8    
2    36  26.5376   0.169918    2.74009   33.8    
2    37  26.7102   0.170338    2.74686   33.8    
2    38  26.7134   0.173374    2.79584   33.8    
2    39  26.8704   0.170754    2.75357   33.8    
2    40  26.9602   0.170027    2.74185   33.8    
2    41  27.1772   0.164151    2.6471    33.8    
2    42  27.2082   0.174768    2.81831   33.8    
2    43  27.1416   0.179371    2.89253   33.8    
2    44  27.356    0.168768    2.72156   34      
2    45  27.4018   0.180409    2.90927   34      
2    46  27.5822   0.176059    2.83912   34      
2    47  27.766    0.162425    2.61926   34      
2    48  27.95     0.166446    2.68411   34      
2    49  27.9376   0.17426     2.81011   34      
2    50  28.1522   0.166329    2.68222   34      
2    51  29.0186   0.175709    2.83349   35.4    
2    52  29.4056   0.17196     2.77302   37.4    
2    53  29.635    0.182105    2.93663   37.4    
2    54  29.8068   0.192765    3.10852   37.4    
2    55  30.0586   0.189091    3.04928   37.4    
2    56  30.2314   0.190749    3.07601   37.4    
2    57  30.1624   0.205063    3.30685   37.4    
2    58  30.3826   0.199938    3.22419   37.4    
2    59  30.4784   0.198427    3.19984   37.4    
2    60  30.5172   0.199995    3.22512   38      
2    61  30.5764   0.203047    3.27434   38      
2    62  30.5288   0.208697    3.36544   38      
2    63  30.8378   0.204472    3.29732   39      
2    64  30.714    0.214571    3.46017   39.4    
2    65  30.7244   0.20757     3.34728   39.4    
2    66  30.9288   0.20355     3.28245   39.4    
2    67  30.9222   0.209907    3.38496   40.2    
2    68  31.0654   0.202572    3.26667   40.2    
2    69  30.9854   0.214227    3.45463   40.2    
2    70  31.0202   0.215333    3.47247   40.2    
2    71  30.9072   0.221053    3.56471   40.2    
2    72  31.1834   0.209698    3.3816    40.2    
2    73  31.0994   0.214207    3.4543    40.2    
2    74  31.1022   0.216506    3.49138   40.2    
2    75  31.1408   0.220428    3.55463   40.2    
2    76  31.2168   0.220393    3.55406   40.2    
2    77  31.2262   0.217292    3.50405   40.2    
2    78  31.2148   0.217307    3.50429   40.2    
2    79  31.3554   0.215381    3.47324   40.2    
2    80  31.2816   0.221195    3.56699   40.2    
2    81  31.3346   0.222979    3.59576   40.2    
2    82  31.3974   0.218543    3.52423   40.2    
2    83  31.447    0.218155    3.51796   40.2    
2    84  31.4388   0.221419    3.5706    40.2    
2    85  31.5      0.220335    3.55312   40.2    
2    86  31.4238   0.218765    3.5278    40.2    
2    87  31.4472   0.222754    3.59213   40.2    
2    88  31.528    0.227569    3.66977   40.2    
2    89  31.705    0.224088    3.61364   40.2    
2    90  31.5626   0.225097    3.62992   40.2    
2    91  31.5724   0.219977    3.54734   40.2    
2    92  31.6628   0.222067    3.58105   40.2    
2    93  31.6952   0.223642    3.60646   40.2    
2    94  31.6624   0.22685     3.65819   42.4    
2    95  31.7754   0.224193    3.61533   42.4    
2    96  31.6498   0.226262    3.6487    42.4    
2    97  31.7672   0.229531    3.70141   42.4    
2    98  31.9744   0.226178    3.64734   42.4    
2    99  31.9882   0.234956    3.78891   42.4    
2    100 31.8968   0.238155    3.84049   42.4    
Done run 2 of 29

Beginning Run 3 of 29
Run  RI  Mean      95% CI      SD        Best    
3    0   9.4282    0.0319131   0.514631  11.2    
3    1   11.8874   0.0401154   0.646901  14.2    
3    2   13.7816   0.0431978   0.696607  16.4    
3    3   16.2068   0.0579852   0.935069  19.8    
3    4   18.196    0.066689    1.07543   21.6    
3    5   19.496    0.0802073   1.29342   24      
3    6   20.5124   0.0952319   1.53571   26      
3    7   21.233    0.0990167   1.59674   26      
3    8   21.7684   0.109747    1.76978   26.6    
3    9   22.551    0.109703    1.76908   26.6    
3    10  23.5244   0.110119    1.77578   27.8    
3    11  24.7472   0.115701    1.8658    28.8    
3    12  25.7878   0.118692    1.91402   30      
3    13  26.4522   0.135157    2.17955   30.8    
3    14  27.1612   0.130984    2.11225   31.8    
3    15  27.5426   0.143821    2.31926   32.4    
3    16  27.853    0.142836    2.30338   32.4    
3    17  28.0412   0.147603    2.38025   32.4    
3    18  28.2036   0.150119    2.42082   33.2    
3    19  28.3504   0.154426    2.49027   33.2    
3    20  28.4798   0.156251    2.5197    33.2    
3    21  28.421    0.173217    2.79329   34.2    
3    22  28.6368   0.163302    2.6334    34.2    
3    23  28.8604   0.146906    2.36901   34.2    
3    24  28.8782   0.16133     2.6016    34.2    
3    25  28.9366   0.163157    2.63106   34.2    
3    26  29.0424   0.164271    2.64904   34.2    
3    27  29.1688   0.159494    2.572     34.2    
3    28  29.0988   0.169       2.72529   34.2    
3    29  29.2682   0.164047    2.64542   34.4    
3    30  29.31     0.173397    2.79621   34.4    
3    31  29.3558   0.171183    2.76049   34.4    
3    32  29.4506   0.177103    2.85596   34.4    
3    33  29.5978   0.169838    2.73881   34.6    
3    34  29.5366   0.183732    2.96287   35.6    
3    35  29.6934   0.178285    2.87503   35.6    
3    36  29.693    0.18277     2.94734   35.6    
3    37  29.8774   0.175125    2.82406   35.6    
3    38  30.0584   0.169159    2.72786   35.8    
3    39  30.058    0.178371    2.87641   35.8    
3    40  30.1602   0.1837      2.96235   35.8    
3    41  30.0892   0.201191    3.2444    35.8    
3    42  30.318    0.187322    3.02075   35.8    
3    43  30.6836   0.171402    2.76402   35.8    
3    44  30.6092   0.184315    2.97227   35.8    
3    45  30.7234   0.180702    2.914     36.2    
3    46  30.9182   0.180379    2.9088    36.6    
3    47  30.8874   0.190432    3.07091   36.6    
3    48  31.1126   0.186166    3.00211   36.6    
3    49  31.3472   0.183759    2.9633    37      
3    50  31.531    0.189256    3.05195   37      
3    51  33.113    0.191206    3.08339   42      
3    52  34.0618   0.210314    3.39153   43.8    
3    53  34.5654   0.216411    3.48984   43.8    
3    54  34.8818   0.238692    3.84914   44      
3    55  35.0454   0.239401    3.86058   44      
3    56  35.3166   0.242436    3.90952   44      
3    57  35.4596   0.238748    3.85005   44      
3    58  35.5806   0.244326    3.94      44      
3    59  35.607    0.249225    4.019     44      
3    60  35.55     0.268079    4.32304   44      
3    61  35.5888   0.261591    4.21842   44      
3    62  35.7374   0.254237    4.09982   44      
3    63  35.8238   0.261359    4.21468   45.2    
3    64  36.084    0.256256    4.13239   45.6    
3    65  35.9692   0.265537    4.28206   46.2    
3    66  36.0812   0.260613    4.20264   46.2    
3    67  36.2678   0.266692    4.30067   46.2    
3    68  36.3718   0.264663    4.26795   46.2    
3    69  36.1748   0.274985    4.4344    46.2    
3    70  36.4048   0.27122     4.3737    46.2    
3    71  36.4772   0.27279     4.399     46.2    
3    72  36.4558   0.281252    4.53547   46.2    
3    73  36.6158   0.281918    4.54621   46.2    
3    74  36.7196   0.282621    4.55755   46.2    
3    75  36.6764   0.273978    4.41817   46.2    
3    76  36.7562   0.277945    4.48215   46.2    
3    77  36.9832   0.267672    4.31648   46.2    
3    78  37.0798   0.278459    4.49043   46.2    
3    79  37.0606   0.280814    4.52841   46.6    
3    80  37.048    0.288677    4.65521   46.6    
3    81  37.1094   0.292259    4.71297   46.6    
3    82  37.4618   0.278016    4.48328   46.6    
3    83  37.4366   0.288678    4.65522   46.6    
3    84  37.6184   0.287424    4.635     46.6    
3    85  37.7832   0.28897     4.65993   47.8    
3    86  37.8264   0.288345    4.64985   47.8    
3    87  38.0394   0.293031    4.72541   48.2    
3    88  38.2566   0.29312     4.72685   48.2    
3    89  38.5514   0.290514    4.68483   48.2    
3    90  38.5702   0.298215    4.80901   48.2    
3    91  39.0002   0.28719     4.63122   49.8    
3    92  38.969    0.306862    4.94846   50.6    
3    93  39.464    0.288183    4.64723   50.6    
3    94  39.7204   0.295953    4.77254   50.6    
3    95  39.6768   0.294322    4.74623   50.6    
3    96  39.7362   0.312294    5.03606   50.6    
3    97  39.9492   0.311717    5.02675   50.6    
3    98  40.153    0.29745     4.79667   50.6    
3    99  40.144    0.309386    4.98915   50.6    
3    100 40.3052   0.300647    4.84824   50.6    
Done run 3 of 29

Beginning Run 4 of 29
Run  RI  Mean      95% CI      SD        Best    
4    0   9.4528    0.033565    0.541269  11.6    
4    1   11.9096   0.0372353   0.600456  14.2    
4    2   14.2814   0.0444332   0.716529  16.2    
4    3   16.3494   0.0520972   0.840119  19.8    
4    4   18.0084   0.0670257   1.08086   20.8    
4    5   19.3158   0.0820222   1.32269   22.8    
4    6   20.1608   0.0905435   1.4601    23.8    
4    7   20.6562   0.102781    1.65744   24.6    
4    8   21.111    0.100082    1.61393   25.2    
