2; ./128ED ./ED128/ps6/ 1 0.01221 0.01963 0.38384 0.09418 0.00695 0.00673 0.03030 0.01730 0.42884
Graph Evolution Tool.
Initial Graph: Ring with m = 2
Fitness Function: Epidemic Length
Representation: THADS-N with Operation Densities
Densities: 0.01221 0.01963 0.38384 0.09418 0.00695 0.00673 0.0303 0.0173 0.42884 
Check readme.dat for more information about parameters/output.

Beginning Run 0 of 29
Run  RI  Mean      95% CI      SD        Best    
0    0   7.848     0.0350097   0.564567  10      
0    1   10.8532   0.0493096   0.795166  13.6    
0    2   13.4316   0.0508148   0.81944   16      
0    3   15.3316   0.0686142   1.10647   19.6    
0    4   17.2968   0.0868533   1.4006    22.8    
0    5   20.2156   0.106644    1.71974   25.6    
0    6   22.4584   0.135734    2.18885   30      
0    7   25.2522   0.176107    2.83991   35.6    
0    8   27.853    0.219019    3.53189   40.2    
0    9   29.951    0.263521    4.24954   44.6    
0    10  32.0476   0.304798    4.91517   45      
0    11  34.4112   0.36317     5.85649   49.6    
0    12  36.5872   0.388715    6.26842   54.8    
0    13  37.998    0.41315     6.66246   60.4    
0    14  39.0864   0.432237    6.97025   60.4    
0    15  39.9454   0.441568    7.12072   60.4    
0    16  40.253    0.468268    7.55128   60.4    
0    17  40.8772   0.472978    7.62724   60.8    
0    18  41.3182   0.46218     7.45311   60.8    
0    19  41.6942   0.486972    7.85291   60.8    
0    20  41.6652   0.494786    7.97892   60.8    
0    21  41.7862   0.509477    8.21583   61.2    
0    22  42.013    0.507442    8.18301   64      
0    23  42.1244   0.50908     8.20943   64      
0    24  42.493    0.516923    8.3359    64      
0    25  42.2064   0.531021    8.56324   64      
0    26  42.2908   0.531828    8.57626   64      
0    27  42.535    0.52936     8.53645   64      
0    28  42.623    0.527534    8.50702   64      
0    29  42.3092   0.536153    8.64601   64      
0    30  42.429    0.543418    8.76316   64      
0    31  42.647    0.549076    8.8544    64      
0    32  42.817    0.525307    8.47111   64      
0    33  42.6354   0.550182    8.87223   64      
0    34  43.096    0.536616    8.65347   64      
0    35  42.756    0.553049    8.91846   64      
0    36  42.6722   0.553137    8.91988   64      
0    37  42.6038   0.551994    8.90146   64      
0    38  43.126    0.53608     8.64483   64      
0    39  43.073    0.563346    9.08452   64      
0    40  43.0354   0.555283    8.9545    64      
0    41  43.036    0.566443    9.13446   64      
0    42  43.3538   0.548457    8.84442   64      
0    43  43.3598   0.541675    8.73505   64      
0    44  43.4      0.5495      8.86124   64      
0    45  42.9454   0.573884    9.25445   64      
0    46  43.338    0.565399    9.11762   64      
0    47  43.6998   0.553785    8.93033   64      
0    48  43.6368   0.565175    9.11401   64      
0    49  43.4216   0.565804    9.12416   64      
0    50  43.6204   0.565987    9.12711   64      
0    51  43.483    0.581177    9.37206   64      
0    52  43.525    0.561845    9.06032   64      
0    53  43.614    0.564898    9.10954   64      
0    54  43.4624   0.565633    9.1214    64      
0    55  43.5822   0.567065    9.14449   64      
0    56  43.3218   0.56525     9.11523   64      
0    57  43.6276   0.554352    8.93949   64      
0    58  43.638    0.565325    9.11643   64      
0    59  43.5122   0.57504     9.2731    64      
0    60  43.9378   0.557676    8.99308   64      
0    61  43.2792   0.5833      9.40629   64      
0    62  43.2118   0.571471    9.21554   64      
0    63  43.092    0.582279    9.38983   64      
0    64  43.4248   0.58173     9.38099   64      
0    65  43.7228   0.568158    9.16212   64      
0    66  43.5      0.576187    9.29159   64      
0    67  43.762    0.565354    9.11689   64      
0    68  43.2786   0.582623    9.39538   64      
0    69  43.2992   0.580444    9.36025   64      
0    70  43.6964   0.576461    9.29602   64      
0    71  43.4504   0.577207    9.30804   64      
0    72  43.2758   0.594063    9.57986   64      
0    73  43.5118   0.571445    9.21511   64      
0    74  43.5308   0.576213    9.29201   64      
0    75  43.3766   0.577784    9.31734   64      
0    76  43.9292   0.556344    8.9716    64      
0    77  43.7088   0.582219    9.38887   64      
0    78  43.7786   0.578811    9.3339    64      
0    79  43.6992   0.582528    9.39385   64      
0    80  44.0074   0.562493    9.07076   64      
0    81  43.6788   0.581055    9.37009   64      
0    82  43.8918   0.57191     9.22262   64      
0    83  43.7542   0.576652    9.29909   64      
0    84  43.9594   0.571252    9.21201   64      
0    85  43.6174   0.587165    9.46862   64      
0    86  43.6198   0.580617    9.36304   64      
0    87  43.9548   0.574073    9.2575    64      
0    88  43.9522   0.581785    9.38187   64      
0    89  43.9976   0.581192    9.3723    64      
0    90  43.8072   0.584957    9.43302   64      
0    91  43.796    0.586142    9.45213   64      
0    92  43.5708   0.58321     9.40484   64      
0    93  43.9544   0.575835    9.28591   64      
0    94  43.9226   0.566591    9.13685   64      
0    95  43.589    0.590599    9.52399   65.2    
0    96  43.867    0.583388    9.40772   65.2    
0    97  43.8614   0.577409    9.31129   65.2    
0    98  43.8822   0.584012    9.41778   65.2    
0    99  43.9672   0.569353    9.18139   65.2    
0    100 44        0.571277    9.21241   65.2    
Done run 0 of 29

Beginning Run 1 of 29
Run  RI  Mean      95% CI      SD        Best    
1    0   7.8528    0.0340518   0.549119  9.8     
1    1   10.5428   0.0443411   0.715044  13.8    
1    2   13.0434   0.0512412   0.826315  15.8    
1    3   15.1356   0.0683078   1.10153   18.4    
1    4   17.1382   0.0741899   1.19639   20.6    
1    5   18.7692   0.0948728   1.52992   23.4    
1    6   20.015    0.108725    1.7533    24      
1    7   20.7058   0.127184    2.05096   26.2    
1    8   21.291    0.124639    2.00994   26.6    
1    9   21.6854   0.141917    2.28855   26.8    
1    10  22.2044   0.149155    2.40527   27.6    
1    11  22.8288   0.146108    2.35614   27.8    
1    12  23.5856   0.150418    2.42564   31      
1    13  24.0262   0.164342    2.65018   31      
1    14  24.6466   0.173839    2.80333   32.6    
1    15  25.5954   0.190139    3.06618   36.8    
1    16  27.2514   0.23241     3.74785   39.2    
1    17  29.4202   0.265793    4.28618   42      
1    18  30.8332   0.293043    4.72562   42      
1    19  31.7292   0.307421    4.95747   42.4    
1    20  32.2826   0.326052    5.25791   46.2    
1    21  32.7092   0.335284    5.4068    49      
1    22  33.1546   0.347491    5.60364   49      
1    23  33.37     0.357493    5.76493   49      
1    24  33.693    0.379069    6.11287   50.6    
1    25  34.3942   0.360714    5.81687   50.6    
1    26  34.4386   0.384298    6.19719   51.6    
1    27  35.5736   0.384946    6.20764   51.6    
1    28  35.9414   0.422628    6.81529   51.6    
1    29  37.2182   0.420754    6.78507   51.6    
1    30  38.1918   0.440104    7.09712   60.4    
1    31  39.2024   0.436628    7.04106   60.4    
1    32  39.5454   0.462082    7.45153   60.4    
1    33  39.9476   0.464556    7.49143   60.4    
1    34  40.3792   0.475519    7.66822   60.4    
1    35  40.7946   0.47843     7.71516   60.4    
1    36  41.0734   0.481801    7.76953   60.4    
1    37  41.2892   0.485288    7.82575   60.4    
1    38  41.3764   0.495904    7.99695   60.4    
1    39  41.4596   0.503183    8.11433   60.4    
1    40  41.5714   0.503532    8.11995   60.4    
1    41  41.8226   0.509761    8.2204    60.4    
1    42  41.7346   0.511674    8.25126   60.4    
1    43  41.9966   0.492354    7.93969   60.4    
1    44  42.2814   0.498529    8.03929   60.4    
1    45  42.1012   0.516051    8.32185   60.4    
1    46  42.4878   0.516303    8.32591   60.4    
1    47  42.237    0.531248    8.56691   60.4    
1    48  42.7326   0.520414    8.3922    60.4    
1    49  42.4856   0.530005    8.54686   60.4    
1    50  42.6134   0.523718    8.44548   60.4    
1    51  42.7086   0.538126    8.67782   60.4    
1    52  42.7012   0.535556    8.63638   60.4    
1    53  43.121    0.520333    8.39088   60.4    
1    54  42.8536   0.542327    8.74556   60.4    
1    55  42.6622   0.546486    8.81263   61.2    
1    56  43.0352   0.539988    8.70785   66      
1    57  43.2496   0.531965    8.57847   66      
1    58  42.9972   0.539709    8.70335   66      
1    59  43.0594   0.548163    8.83967   66      
1    60  42.9968   0.550486    8.87714   66      
1    61  42.9224   0.55814     9.00056   66      
1    62  43.1392   0.55226     8.90575   66      
1    63  43.3656   0.552813    8.91467   66      
1    64  43.169    0.547455    8.82826   66      
1    65  43.1904   0.539416    8.69862   66      
1    66  43.0504   0.556713    8.97755   66      
1    67  43.4358   0.56034     9.03604   66      
1    68  43.3236   0.549903    8.86774   66      
1    69  43.276    0.557955    8.99759   66      
1    70  43.1828   0.558667    9.00907   66      
1    71  43.536    0.550542    8.87804   66      
1    72  43.429    0.561775    9.05919   66      
1    73  43.3596   0.554543    8.94257   66      
1    74  43.0548   0.573971    9.25585   66      
1    75  43.43     0.540733    8.71986   66      
1    76  43.6236   0.559511    9.02268   66      
1    77  43.763    0.548025    8.83745   66      
1    78  43.6296   0.5578      8.99509   66      
1    79  43.701    0.566755    9.13949   66      
1    80  43.8682   0.552008    8.90169   66      
1    81  43.8098   0.555229    8.95363   66      
1    82  43.492    0.554613    8.94368   66      
1    83  43.8226   0.569541    9.18442   66      
1    84  43.8058   0.567117    9.14533   66      
1    85  43.6388   0.573651    9.2507    66      
1    86  43.6922   0.571642    9.2183    66      
1    87  43.5836   0.57318     9.2431    66      
1    88  43.6742   0.568764    9.17189   66      
1    89  43.5212   0.568391    9.16587   66      
1    90  43.7474   0.567747    9.15549   66      
1    91  43.912    0.571473    9.21557   66      
1    92  43.6636   0.577426    9.31157   66      
1    93  44.0538   0.573894    9.25462   66      
1    94  43.745    0.585511    9.44195   66      
1    95  43.7964   0.577219    9.30824   66      
1    96  43.8556   0.565121    9.11314   66      
1    97  43.8088   0.575543    9.28121   66      
1    98  43.6676   0.59183     9.54385   66      
1    99  43.84     0.578221    9.32439   66      
1    100 44.0888   0.575244    9.27638   66      
Done run 1 of 29

Beginning Run 2 of 29
Run  RI  Mean      95% CI      SD        Best    
2    0   7.8674    0.0353313   0.569752  10.8    
2    1   10.105    0.0388994   0.627292  12.4    
2    2   12.4462   0.053508    0.862871  16.2    
2    3   15.5734   0.0749242   1.20823   20.4    
2    4   18.2986   0.0905964   1.46096   22.6    
2    5   19.9018   0.104321    1.68228   26.2    
2    6   22.0132   0.135447    2.18421   28.6    
2    7   24.4836   0.166944    2.69213   31.2    
2    8   26.5226   0.182892    2.94931   35.6    
2    9   28.3952   0.22283     3.59336   40.8    
2    10  31.0096   0.264034    4.25781   45.8    
2    11  34.3958   0.32907     5.30658   52      
2    12  37.6164   0.379772    6.1242    55      
2    13  39.4444   0.42973     6.92983   55.6    
2    14  40.7528   0.44227     7.13204   55.6    
2    15  41.2188   0.472597    7.62111   58.4    
2    16  41.9856   0.482302    7.7776    60.8    
2    17  41.9522   0.499332    8.05223   60.8    
2    18  42.4504   0.50687     8.17378   60.8    
2    19  42.5256   0.527162    8.50102   60.8    
2    20  42.9698   0.52831     8.51952   60.8    
2    21  43.2092   0.508593    8.20158   60.8    
2    22  42.7774   0.534395    8.61765   60.8    
2    23  42.9624   0.543727    8.76815   60.8    
2    24  43.3346   0.532416    8.58574   61.6    
2    25  43.1748   0.540487    8.71589   61.6    
2    26  43.3426   0.542491    8.7482    63.2    
2    27  43.2384   0.547952    8.83627   63.2    
2    28  43.5116   0.542803    8.75324   63.2    
2    29  43.3082   0.552294    8.90629   63.2    
2    30  43.5418   0.560442    9.03768   63.2    
2    31  43.6624   0.554181    8.93673   64      
2    32  43.9772   0.556827    8.97939   64      
2    33  44.242    0.552163    8.90419   64      
2    34  43.6536   0.571831    9.22135   64      
2    35  43.9076   0.561266    9.05097   64      
2    36  43.8888   0.550625    8.87938   64      
2    37  43.8776   0.557936    8.99728   64      
2    38  43.928    0.561676    9.05758   64      
2    39  44.1098   0.551567    8.89456   64      
2    40  44.4656   0.55661     8.97589   64      
2    41  44.1178   0.572938    9.23919   64      
2    42  43.8806   0.567325    9.14868   64      
2    43  44.0478   0.570675    9.2027    64      
2    44  44.1456   0.558323    9.00352   64      
2    45  44.1038   0.565171    9.11394   64      
2    46  43.9616   0.582911    9.40002   64      
2    47  44.441    0.562735    9.07466   64      
2    48  43.887    0.580093    9.35458   64      
2    49  44.1744   0.564137    9.09727   64      
2    50  44.0744   0.574868    9.27033   64      
2    51  43.9106   0.581317    9.37432   64      
2    52  44.1272   0.577564    9.3138    64      
2    53  44.2108   0.575335    9.27786   64      
2    54  44.094    0.566571    9.13653   64      
2    55  44.13     0.577503    9.31282   64      
2    56  43.9104   0.589776    9.51073   64      
2    57  44.2152   0.571853    9.22171   64      
2    58  44.2708   0.573578    9.24952   64      
2    59  44.0728   0.590762    9.52663   64      
2    60  43.8738   0.599182    9.6624    64.8    
2    61  44.0288   0.591433    9.53745   64.8    
2    62  44.0258   0.583884    9.41571   64.8    
2    63  43.9312   0.592161    9.54919   64.8    
2    64  44.4062   0.574521    9.26472   64.8    
2    65  44.1254   0.590268    9.51867   64.8    
2    66  44.4708   0.587344    9.47151   64.8    
2    67  44.489    0.573284    9.24478   64.8    
2    68  44.2318   0.593428    9.56962   64.8    
2    69  44.3266   0.583578    9.41078   64.8    
2    70  44.4084   0.592678    9.55752   64.8    
2    71  44.3544   0.594417    9.58558   64.8    
2    72  44.4608   0.593978    9.57849   64.8    
2    73  44.5094   0.58167     9.38002   64.8    
2    74  44.1156   0.589534    9.50682   64.8    
2    75  44.282    0.595496    9.60297   64.8    
2    76  44.1294   0.587065    9.46701   64.8    
2    77  44.8194   0.568674    9.17043   64.8    
2    78  44.4896   0.586252    9.4539    64.8    
2    79  44.289    0.584598    9.42723   64.8    
2    80  44.3532   0.581929    9.38419   64.8    
2    81  44.31     0.571623    9.218     64.8    
2    82  44.3902   0.590922    9.5292    64.8    
2    83  44.4388   0.598608    9.65315   64.8    
2    84  44.6518   0.588099    9.48369   64.8    
2    85  44.5422   0.592657    9.55718   64.8    
2    86  44.1346   0.592562    9.55565   64.8    
