3; ./512ED ./ED512/ps2/ 1 0.00382 0.01564 0.02205 0.00214 0.02848 0.02672 0.41832 0.03961 0.44321
Graph Evolution Tool.
Initial Graph: Ring with m = 2
Fitness Function: Epidemic Length
Representation: THADS-N with Operation Densities
Densities: 0.00382 0.01564 0.02205 0.00214 0.02848 0.02672 0.41832 0.03961 0.44321 
Check readme.dat for more information about parameters/output.

Beginning Run 0 of 29
Run  RI  Mean      95% CI      SD        Best    
0    0   24.5518   0.20078     3.23778   39.6    
0    1   47.0284   0.402173    6.48544   81.2    
0    2   83.0676   0.790327    12.7448   131.8   
0    3   120.497   1.07957     17.4092   190.4   
0    4   134.711   1.36394     21.995    201.6   
0    5   144.607   1.48449     23.9389   203     
0    6   149.876   1.54674     24.9427   207     
0    7   151.396   1.68979     27.2495   207     
0    8   153.335   1.71181     27.6047   207     
0    9   155.305   1.75788     28.3476   207     
0    10  155.922   1.79906     29.0117   209     
0    11  155.862   1.85216     29.8679   213.8   
0    12  157.126   1.81675     29.2969   213.8   
0    13  156.382   1.86527     30.0793   214     
0    14  156.625   1.8579      29.9605   214     
0    15  158.307   1.86914     30.1418   214     
0    16  157.835   1.8873      30.4346   214     
0    17  158.458   1.88657     30.4229   214     
0    18  159.159   1.87881     30.2976   228.4   
0    19  157.255   1.98939     32.0809   228.4   
0    20  159.061   1.95392     31.509    228.4   
0    21  157.835   1.94247     31.3242   228.4   
0    22  157.625   1.96882     31.7492   228.4   
0    23  159.053   1.97874     31.9092   228.4   
0    24  159.657   1.97823     31.901    228.4   
0    25  159.13    1.95386     31.508    228.4   
0    26  159.347   1.98365     31.9884   228.4   
0    27  159.36    1.98026     31.9337   228.4   
0    28  159.724   1.94889     31.4278   228.4   
0    29  159.899   1.9828      31.9746   228.4   
0    30  160.365   2.00788     32.3791   228.4   
0    31  160.648   1.9675      31.728    228.4   
0    32  158.681   2.11111     34.0437   228.4   
0    33  159.805   2.0337      32.7954   228.4   
0    34  160.298   2.02069     32.5856   229.2   
0    35  159.84    1.99038     32.0969   229.2   
0    36  159.809   2.00171     32.2796   229.2   
0    37  161.082   1.95177     31.4742   229.2   
0    38  161.503   2.015       32.4939   229.2   
0    39  160.135   2.04504     32.9783   229.2   
0    40  160.766   1.98093     31.9445   229.2   
0    41  160.319   2.04039     32.9033   229.2   
0    42  162.238   2.02317     32.6256   229.2   
0    43  160.239   2.08123     33.5619   229.2   
0    44  161.342   1.99202     32.1234   229.2   
0    45  162.185   2.02178     32.6032   229.2   
0    46  161.377   2.05239     33.0969   229.2   
0    47  161.622   2.05763     33.1813   229.2   
0    48  159.9     2.08197     33.5738   229.2   
0    49  161.308   2.0639      33.2824   229.2   
0    50  161.892   2.06935     33.3704   229.2   
0    51  161.49    2.03507     32.8176   229.2   
0    52  159.686   2.09136     33.7254   229.2   
0    53  160.11    2.06177     33.2481   229.2   
0    54  160.655   2.07821     33.5131   229.2   
0    55  161.09    2.05184     33.088    229.2   
0    56  160.628   2.1106      34.0355   229.2   
0    57  160.913   2.07763     33.5039   229.2   
0    58  160.723   2.03532     32.8216   229.2   
0    59  160.313   2.10016     33.8672   229.2   
0    60  161.223   2.03221     32.7714   229.2   
0    61  160.955   2.03974     32.8928   229.2   
0    62  161.613   2.03628     32.8371   229.2   
0    63  160.631   2.07431     33.4504   229.2   
0    64  159.9     2.10409     33.9305   229.2   
0    65  160.939   2.08733     33.6603   229.2   
0    66  161.179   2.03414     32.8026   229.2   
0    67  162.729   2.03397     32.7998   229.2   
0    68  161.241   2.04325     32.9494   229.2   
0    69  159.596   2.09892     33.8473   229.2   
0    70  161.407   2.04308     32.9467   229.2   
0    71  160.881   2.07253     33.4216   229.2   
0    72  160.77    2.06539     33.3065   229.2   
0    73  162.396   2.08031     33.547    229.2   
0    74  160.811   2.10518     33.9481   229.2   
0    75  162.372   2.03679     32.8452   229.2   
0    76  161.331   2.08048     33.5497   229.2   
0    77  161.418   2.07094     33.396    229.2   
0    78  160.51    2.10861     34.0035   229.2   
0    79  161.409   2.08235     33.58     229.2   
0    80  162.911   2.07176     33.4093   229.2   
0    81  161.335   2.12525     34.2718   229.2   
0    82  161.858   2.11512     34.1084   229.2   
0    83  161.595   2.09712     33.8182   229.2   
0    84  161.147   2.11705     34.1396   229.2   
0    85  160.446   2.14897     34.6543   229.2   
0    86  161.085   2.10023     33.8684   229.2   
0    87  162.092   2.11877     34.1672   229.2   
0    88  160.686   2.13465     34.4234   229.2   
0    89  161.542   2.08443     33.6136   229.2   
0    90  162.452   2.09009     33.7049   229.2   
0    91  161.954   2.08502     33.6231   229.2   
0    92  161.813   2.10367     33.9237   229.2   
0    93  162.77    2.07042     33.3876   229.2   
0    94  160.756   2.10457     33.9383   229.2   
0    95  161.122   2.11099     34.0419   229.2   
0    96  161.129   2.13217     34.3834   229.2   
0    97  162.893   2.06509     33.3016   229.2   
0    98  160.809   2.1067      33.9726   229.2   
0    99  162.432   2.08215     33.5768   229.2   
0    100 162.664   2.10917     34.0125   229.2   
Done run 0 of 29

Beginning Run 1 of 29
Run  RI  Mean      95% CI      SD        Best    
1    0   24.5104   0.208844    3.36782   41.8    
1    1   46.1536   0.37852     6.10402   74.2    
1    2   92.4912   0.978805    15.7842   153.6   
1    3   135.487   1.27801     20.6092   205.6   
1    4   145.04    1.45579     23.476    212.4   
1    5   148.409   1.51233     24.3878   212.4   
1    6   149.137   1.64174     26.4747   212.4   
1    7   151.141   1.6375      26.4063   212.4   
1    8   152.306   1.71668     27.6832   212.4   
1    9   152.794   1.71597     27.6718   217     
1    10  153.116   1.75583     28.3146   217     
1    11  152.783   1.81211     29.222    217     
1    12  152.791   1.84344     29.7273   217     
1    13  153.669   1.80254     29.0678   217     
1    14  154.698   1.78477     28.7812   217     
1    15  154.397   1.79343     28.9208   217     
1    16  154.58    1.82694     29.4612   217     
1    17  154.388   1.88617     30.4164   217     
1    18  154.625   1.8534      29.888    217     
1    19  155.539   1.80094     29.042    217     
1    20  155.369   1.81327     29.2408   217     
1    21  154.03    1.84874     29.8127   217     
1    22  155.517   1.82175     29.3775   217     
1    23  155.223   1.88725     30.4338   217     
1    24  156.202   1.87439     30.2265   217     
1    25  154.31    1.96218     31.6422   217     
1    26  154.416   1.94252     31.3251   217     
1    27  156.182   1.87359     30.2135   217     
1    28  157.11    1.86718     30.1101   217     
1    29  155.657   1.9012      30.6587   217     
1    30  156.829   1.85489     29.912    217     
1    31  155.434   1.9298      31.12     217     
1    32  156.459   1.90013     30.6415   217     
1    33  156.963   1.8569      29.9444   217     
1    34  156.999   1.93528     31.2084   217     
1    35  157.32    1.9466      31.3909   217     
1    36  156.095   1.95266     31.4886   217     
1    37  155.868   1.95822     31.5782   217     
1    38  156.917   1.93665     31.2305   217     
1    39  155.901   1.96119     31.6261   217     
1    40  157.338   1.94042     31.2912   217     
1    41  157.189   1.91387     30.863    217     
1    42  156.968   1.94547     31.3727   217     
1    43  157.398   1.91494     30.8803   217     
1    44  157.332   1.91813     30.9318   217     
1    45  158.353   1.93103     31.1398   223.6   
1    46  157.36    1.92575     31.0547   223.6   
1    47  156.761   2.01478     32.4903   223.6   
1    48  157.992   1.92907     31.1082   223.6   
1    49  157.712   1.9804      31.936    223.6   
1    50  158.057   1.9224      31.0006   223.6   
1    51  156.831   1.97475     31.8449   223.6   
1    52  157.897   1.92873     31.1026   223.6   
1    53  156.96    1.99285     32.1367   223.6   
1    54  156.732   1.99022     32.0943   223.6   
1    55  157.776   1.95944     31.598    223.6   
1    56  157.94    1.89439     30.5489   223.6   
1    57  157.952   1.92458     31.0359   223.6   
1    58  158.628   1.97086     31.782    223.6   
1    59  158.094   1.93803     31.2526   223.6   
1    60  158.499   1.9548      31.5231   223.6   
1    61  157.985   1.97525     31.8529   223.6   
1    62  159.063   1.9405      31.2925   223.6   
1    63  158.406   1.9381      31.2538   223.6   
1    64  157.983   1.95675     31.5546   223.6   
1    65  158.846   1.9318      31.1521   223.6   
1    66  157.93    1.99308     32.1404   223.6   
1    67  157.716   2.02253     32.6153   223.6   
1    68  157.826   2.05426     33.127    223.6   
1    69  158.281   2.04604     32.9944   223.6   
1    70  158.433   2.05925     33.2075   223.6   
1    71  159.292   2.03106     32.7528   223.6   
1    72  158.533   2.00802     32.3813   223.6   
1    73  158.681   1.98739     32.0487   223.6   
1    74  158.497   1.9923      32.1278   223.6   
1    75  159.553   2           32.2519   223.6   
1    76  158.3     2.01812     32.5442   223.6   
1    77  158.507   2.00648     32.3566   223.6   
1    78  158.283   1.99975     32.248    223.6   
1    79  158.755   2.00843     32.3879   223.6   
1    80  158.012   2.02152     32.5991   223.6   
1    81  158.379   1.99569     32.1826   223.6   
1    82  158.1     1.97532     31.854    223.6   
1    83  158.048   2.01032     32.4183   223.6   
1    84  159.131   1.98        31.9294   223.6   
1    85  158.235   1.98372     31.9895   223.6   
1    86  159.222   1.94566     31.3756   223.6   
1    87  157.679   2.06219     33.2549   223.6   
1    88  159.062   1.98536     32.0159   223.6   
1    89  159.088   1.98101     31.9457   223.6   
1    90  160.363   1.93836     31.2579   223.6   
1    91  158.981   2.01463     32.488    223.6   
1    92  159.219   2.00529     32.3373   223.6   
1    93  158.713   2.02435     32.6447   223.6   
1    94  159.902   2.01437     32.4837   223.6   
1    95  159.093   2.04412     32.9635   223.6   
1    96  159.748   2.01641     32.5166   223.6   
1    97  158.831   2.02229     32.6114   223.6   
1    98  159.008   2.02331     32.6279   223.6   
1    99  158.517   2.03924     32.8848   223.6   
1    100 160.2     2.0055      32.3408   223.6   
Done run 1 of 29

Beginning Run 2 of 29
Run  RI  Mean      95% CI      SD        Best    
2    0   24.3694   0.207013    3.3383    37      
2    1   52.0914   0.516547    8.32983   87.6    
2    2   100.333   0.975613    15.7327   175.6   
2    3   133.206   1.27415     20.5469   192.6   
2    4   143.174   1.42185     22.9288   192.6   
2    5   146.937   1.49813     24.1588   209.2   
2    6   150.7     1.51405     24.4156   209.2   
2    7   151.293   1.68157     27.117    209.6   
2    8   151.993   1.74917     28.2071   209.6   
2    9   153.64    1.70759     27.5366   209.6   
2    10  154.708   1.72892     27.8806   209.6   
2    11  155.182   1.73608     27.9961   211.8   
2    12  153.236   1.88015     30.3193   211.8   
2    13  156.25    1.77758     28.6653   212.8   
2    14  156.475   1.75276     28.265    212.8   
2    15  156.464   1.8251      29.4316   213     
2    16  156.082   1.84461     29.7461   213     
2    17  156.692   1.87777     30.2808   217.6   
2    18  157.142   1.87066     30.1662   217.6   
2    19  157.67    1.86456     30.068    217.6   
2    20  156.552   1.90383     30.7011   222.8   
2    21  156.72    1.89997     30.6389   228.6   
2    22  157.239   1.91397     30.8647   228.6   
2    23  157.769   1.88691     30.4283   228.6   
