8; ./512ED ./ED512/ps6/ 1 0.01221 0.01963 0.38384 0.09418 0.00695 0.00673 0.03030 0.01730 0.42884
Graph Evolution Tool.
Initial Graph: Ring with m = 2
Fitness Function: Epidemic Length
Representation: THADS-N with Operation Densities
Densities: 0.01221 0.01963 0.38384 0.09418 0.00695 0.00673 0.0303 0.0173 0.42884 
Check readme.dat for more information about parameters/output.

Beginning Run 0 of 29
Run  RI  Mean      95% CI      SD        Best    
0    0   9.8462    0.0323167   0.521139  11.6    
0    1   12.043    0.0369847   0.596415  13.8    
0    2   14.6984   0.0437258   0.705122  17      
0    3   16.5702   0.0486842   0.785081  19      
0    4   17.9592   0.0612886   0.98834   22.2    
0    5   19.1252   0.0737559   1.18939   23      
0    6   19.9758   0.091398    1.47388   24.2    
0    7   20.511    0.0944297   1.52277   24.6    
0    8   20.9424   0.09276     1.49585   24.6    
0    9   21.0672   0.104081    1.67842   25.8    
0    10  21.1928   0.109292    1.76244   25.8    
0    11  21.3658   0.109132    1.75986   25.8    
0    12  21.4368   0.114085    1.83974   25.8    
0    13  21.507    0.11295     1.82144   25.8    
0    14  21.613    0.119657    1.92959   26      
0    15  21.6882   0.123502    1.99159   26      
0    16  21.7662   0.122763    1.97968   26.2    
0    17  21.9136   0.125669    2.02654   26.4    
0    18  22.0556   0.118609    1.91268   26.8    
0    19  22.2522   0.121904    1.96582   26.8    
0    20  22.4426   0.126973    2.04757   30.4    
0    21  22.7312   0.129673    2.0911    30.4    
0    22  23.0146   0.133148    2.14714   30.4    
0    23  23.4568   0.136061    2.19411   30.4    
0    24  23.8488   0.139909    2.25618   30.6    
0    25  24.229    0.146375    2.36044   30.6    
0    26  24.6786   0.153386    2.4735    31      
0    27  24.8162   0.172009    2.77381   31      
0    28  25.1304   0.175119    2.82398   31.6    
0    29  25.4082   0.178275    2.87487   32.4    
0    30  25.5426   0.183592    2.96061   32.4    
0    31  25.9974   0.189765    3.06015   33.2    
0    32  26.4582   0.18695     3.01475   34.4    
0    33  26.6662   0.194205    3.13176   34.4    
0    34  27.0558   0.197968    3.19244   34.6    
0    35  27.3604   0.20387     3.28761   36.6    
0    36  27.7408   0.198211    3.19635   36.6    
0    37  27.9366   0.205975    3.32156   36.6    
0    38  28.184    0.213647    3.44527   36.6    
0    39  28.4514   0.213073    3.43601   36.6    
0    40  28.5438   0.216156    3.48573   37      
0    41  28.7396   0.216649    3.49368   37      
0    42  28.859    0.219619    3.54157   37      
0    43  29.0072   0.210414    3.39314   37      
0    44  29.2206   0.214135    3.45314   37      
0    45  29.2908   0.217678    3.51027   37      
0    46  29.3072   0.228074    3.67792   37      
0    47  29.3262   0.226739    3.65639   37      
0    48  29.3476   0.22878     3.6893    37      
0    49  29.3978   0.231226    3.72876   37      
0    50  29.5324   0.234329    3.77878   37      
0    51  29.5578   0.228026    3.67714   37      
0    52  29.494    0.230367    3.71491   37      
0    53  29.6134   0.241316    3.89146   37      
0    54  29.6952   0.228519    3.68509   37      
0    55  29.7548   0.223735    3.60795   37      
0    56  29.5694   0.240325    3.87548   37      
0    57  29.6952   0.239943    3.86932   37      
0    58  29.757    0.237818    3.83505   38.2    
0    59  29.8038   0.243963    3.93414   38.2    
0    60  29.6686   0.241993    3.90239   38.2    
0    61  29.9042   0.233687    3.76844   38.2    
0    62  29.6888   0.247047    3.98388   38.2    
0    63  29.7876   0.254202    4.09926   39.6    
0    64  29.9952   0.237907    3.8365    39.6    
0    65  29.8216   0.246031    3.9675    39.6    
0    66  29.8416   0.24989     4.02972   39.6    
0    67  29.9796   0.2448      3.94765   39.6    
0    68  29.8906   0.247406    3.98968   39.6    
0    69  29.9504   0.242115    3.90434   39.6    
0    70  30.0214   0.240372    3.87623   39.6    
0    71  29.9716   0.242777    3.91502   39.6    
0    72  30.0294   0.240397    3.87663   39.6    
0    73  29.941    0.249858    4.0292    39.6    
0    74  29.9702   0.245968    3.96648   39.6    
0    75  29.9688   0.245748    3.96294   39.6    
0    76  30.0152   0.249249    4.01939   39.6    
0    77  29.9694   0.252174    4.06656   39.6    
0    78  30.0242   0.2519      4.06214   39.6    
0    79  30.01     0.260761    4.20503   39.6    
0    80  30.0022   0.25597     4.12777   39.6    
0    81  29.9994   0.259962    4.19214   39.6    
0    82  30.0038   0.256946    4.14351   39.6    
0    83  30.0402   0.256755    4.14044   39.6    
0    84  30.0476   0.251005    4.04771   39.6    
0    85  30.066    0.250304    4.03641   39.6    
0    86  30.0106   0.258266    4.1648    39.6    
0    87  30.1168   0.252987    4.07967   39.6    
0    88  30.2198   0.250183    4.03446   39.6    
0    89  30.1042   0.247782    3.99573   39.6    
0    90  30.083    0.247523    3.99155   39.6    
