2; ./128ED ./ED128/ps6/ 1 0.01221 0.01963 0.38384 0.09418 0.00695 0.00673 0.03030 0.01730 0.42884
Graph Evolution Tool.
Initial Graph: Ring with m = 2
Fitness Function: Epidemic Length
Representation: THADS-N with Operation Densities
Densities: 0.01221 0.01963 0.38384 0.09418 0.00695 0.00673 0.0303 0.0173 0.42884 
Check readme.dat for more information about parameters/output.

Beginning Run 0 of 29
Run  RI  Mean      95% CI      SD        Best    
0    92  48.34     0.774052    12.4824   70.4    
0    93  49.0382   0.766279    12.357    70.4    
0    94  48.8728   0.771167    12.4358   70.4    
0    95  49.26     0.764758    12.3325   70.4    
0    96  49.269    0.760157    12.2583   70.4    
0    97  48.8136   0.797125    12.8544   70.4    
0    98  48.7636   0.795915    12.8349   70.4    
0    99  48.8242   0.803446    12.9564   70.4    
0    100 49.0314   0.788824    12.7206   70.4    
Done run 0 of 29

Beginning Run 1 of 29
Run  RI  Mean      95% CI      SD        Best    
1    0   7.8628    0.0345431   0.557042  10.4    
1    1   10.4454   0.0381812   0.61571   12.8    
1    2   12.3916   0.0464156   0.748498  15.2    
1    3   13.78     0.0617357   0.99555   16.8    
1    4   15.506    0.0725606   1.17011   19.4    
1    5   17.715    0.098076    1.58157   21.6    
1    6   20.7362   0.125884    2.03001   29.4    
1    7   23.2272   0.145847    2.35193   29.4    
1    8   25.6642   0.165088    2.66221   33      
1    9   27.8838   0.195884    3.15882   35.8    
1    10  30.5326   0.227457    3.66798   39.4    
1    11  33.409    0.280112    4.51708   49.2    
1    12  35.689    0.339825    5.48003   52.8    
1    13  37.3536   0.378482    6.1034    57.4    
1    14  38.0058   0.41781     6.7376    57.4    
1    15  38.8698   0.432231    6.97016   57.4    
1    16  39.5296   0.441203    7.11484   57.4    
1    17  40.27     0.446873    7.20627   57.4    
1    18  40.2916   0.467736    7.54272   58.8    
1    19  40.9844   0.470068    7.58032   58.8    
1    20  41.0286   0.488465    7.87699   58.8    
1    21  41.3934   0.501549    8.08799   59.8    
1    22  41.537    0.510168    8.22697   59.8    
1    23  41.5284   0.523876    8.44802   59.8    
1    24  41.6368   0.52143     8.40858   59.8    
1    25  42.403    0.507435    8.1829    61      
1    26  42.1266   0.543103    8.75808   61      
1    27  42.388    0.523569    8.44308   61      
1    28  42.7244   0.530691    8.55793   61      
1    29  42.8694   0.535996    8.64348   61      
1    30  42.7264   0.542761    8.75257   61      
1    31  42.6808   0.542595    8.74989   61      
1    32  42.9486   0.545169    8.7914    61      
1    33  43.0688   0.547724    8.8326    61      
1    34  42.9802   0.552024    8.90194   61      
1    35  43.4536   0.541923    8.73905   61      
1    36  43.1888   0.56264     9.07314   61      
1    37  43.2816   0.560239    9.03441   61      
1    38  43.1784   0.569207    9.17903   61.6    
1    39  43.515    0.56047     9.03814   65.6    
1    40  43.6818   0.564317    9.10017   65.6    
1    41  43.7456   0.570832    9.20524   65.6    
1    42  43.4908   0.573075    9.24141   65.6    
1    43  43.7724   0.560617    9.04051   65.6    
1    44  43.7662   0.570586    9.20127   65.6    
1    45  43.6028   0.582061    9.38631   65.6    
1    46  44.0856   0.556078    8.96732   65.6    
1    47  43.8544   0.579882    9.35118   65.6    
1    48  43.6266   0.579819    9.35016   65.6    
1    49  43.7928   0.579158    9.3395    65.6    
1    50  43.7572   0.579432    9.34391   65.6    
1    51  43.702    0.589129    9.50029   65.6    
1    52  43.6484   0.590793    9.52713   65.6    
1    53  43.923    0.580208    9.35643   65.6    
1    54  43.8112   0.584521    9.42598   65.6    
1    55  43.6092   0.589198    9.5014    65.6    
1    56  43.8922   0.594721    9.59047   65.6    
1    57  44.2182   0.574596    9.26593   65.6    
1    58  43.7614   0.595202    9.59823   65.6    
1    59  44.042    0.586722    9.46148   65.6    
1    60  43.9648   0.590114    9.51618   65.6    
1    61  43.938    0.581966    9.38479   65.6    
1    62  43.6014   0.593424    9.56956   65.6    
1    63  43.6754   0.593453    9.57002   65.6    
1    64  44.0146   0.596825    9.62439   65.6    
1    65  43.9904   0.594072    9.58      65.6    
1    66  43.8384   0.594352    9.58452   65.6    
1    67  43.8502   0.601942    9.70692   65.6    
1    68  43.9518   0.595951    9.61031   65.6    
1    69  43.7682   0.611798    9.86586   65.6    
1    70  44.1858   0.589505    9.50636   65.6    
1    71  43.848    0.589456    9.50557   65.6    
1    72  43.7818   0.610477    9.84455   65.6    
1    73  43.868    0.601203    9.69499   65.6    
1    74  44.1236   0.595239    9.59883   65.6    
1    75  44.0602   0.587111    9.46776   65.6    
1    76  44.0924   0.595923    9.60986   65.6    
1    77  43.8612   0.603228    9.72765   65.6    
1    78  43.9446   0.613475    9.89289   65.6    
1    79  44.0054   0.601588    9.7012    65.6    
1    80  43.9736   0.608867    9.81859   65.6    
1    81  44.715    0.594642    9.58919   65.6    
1    82  44.164    0.613979    9.90103   65.6    
1    83  44.3556   0.596626    9.62119   65.6    
1    84  44.5736   0.599361    9.6653    65.6    
1    85  44.4814   0.613284    9.88982   65.6    
1    86  44.3384   0.597037    9.62782   65.6    
1    87  44.5104   0.599662    9.67015   65.6    
1    88  44.3682   0.60562     9.76623   65.6    
1    89  44.233    0.613864    9.89918   65.6    
1    90  44.4052   0.609758    9.83295   65.6    
1    91  44.2968   0.61338     9.89136   65.6    
1    92  44.8212   0.61159     9.8625    65.6    
1    93  44.6592   0.607799    9.80136   65.6    
1    94  44.7292   0.619557    9.99098   65.6    
1    95  44.6414   0.611666    9.86372   65.6    
1    96  44.528    0.620797    10.011    65.6    
1    97  44.6802   0.613414    9.89192   65.6    
1    98  44.5774   0.623243    10.0504   65.6    
1    99  44.6358   0.613277    9.8897    65.6    
1    100 44.3042   0.625021    10.0791   65.6    
Done run 1 of 29

Beginning Run 2 of 29
Run  RI  Mean      95% CI      SD        Best    
2    0   7.8378    0.0342701   0.55264   10.2    
2    1   10.2704   0.0392708   0.63328   12.2    
2    2   13.147    0.0631116   1.01774   17.2    
2    3   15.535    0.0731268   1.17924   19      
2    4   16.7102   0.086047    1.38759   21.8    
2    5   17.8822   0.100476    1.62027   22.8    
2    6   18.7024   0.116675    1.88151   25.4    
2    7   19.34     0.126265    2.03615   25.4    
2    8   19.9588   0.137894    2.22369   25.4    
2    9   20.4616   0.14033     2.26296   25.4    
2    10  20.6376   0.157767    2.54414   27.6    
2    11  21.2334   0.157368    2.53771   27.6    
2    12  21.6818   0.162124    2.6144    27.6    
2    13  22.2236   0.15985     2.57774   29.4    
2    14  22.7082   0.177242    2.8582    29.8    
2    15  23.6778   0.178014    2.87065   31.8    
2    16  24.5102   0.186954    3.01481   35.2    
2    17  25.1914   0.213864    3.44877   36.8    
2    18  26.1688   0.230109    3.71074   36.8    
2    19  27.2484   0.262109    4.22677   42      
2    20  28.7812   0.284149    4.58219   44.2    
2    21  29.8998   0.314402    5.07005   44.2    
2    22  31.1596   0.337272    5.43885   45      
2    23  32.206    0.347969    5.61134   46.2    
2    24  32.6868   0.375824    6.06053   47.8    
2    25  34.244    0.372043    5.99957   51.6    
2    26  34.7732   0.410568    6.62082   51.8    
2    27  35.8986   0.421302    6.79392   51.8    
2    28  36.7264   0.423589    6.8308    51.8    
2    29  37.1224   0.446172    7.19496   56.8    
2    30  37.704    0.457862    7.38349   56.8    
2    31  38.4638   0.454504    7.32933   56.8    
2    32  38.9822   0.469121    7.56504   56.8    
2    33  39.6292   0.482999    7.78884   57      
2    34  40.1084   0.483886    7.80315   57      
2    35  40.3742   0.49752     8.02301   57      
2    36  40.998    0.505283    8.1482    57.4    
2    37  40.909    0.51737     8.34311   59      
2    38  41.2134   0.519786    8.38206   59      
2    39  41.6012   0.517602    8.34686   59      
2    40  41.7976   0.526152    8.48472   59      
2    41  41.75     0.537595    8.66925   59      
2    42  42.0486   0.530376    8.55284   59      
2    43  42.4038   0.533312    8.60018   59      
2    44  42.6336   0.526401    8.48874   59      
2    45  42.6938   0.528993    8.53054   59.6    
2    46  42.4506   0.555479    8.95765   59.6    
2    47  42.433    0.555173    8.95272   59.6    
2    48  42.8764   0.547658    8.83153   59.6    
2    49  42.8346   0.553651    8.92817   60.8    
2    50  42.9378   0.541556    8.73313   60.8    
2    51  42.985    0.552198    8.90474   60.8    
2    52  43.155    0.546493    8.81274   60.8    
2    53  42.9248   0.565333    9.11656   60.8    
2    54  43.3396   0.553058    8.91861   61.8    
2    55  43.2262   0.554121    8.93575   61.8    
2    56  43.3268   0.5526      8.91122   61.8    
2    57  43.3494   0.563363    9.08479   61.8    
2    58  43.872    0.574301    9.26117   63.6    
2    59  43.9692   0.582065    9.38639   64.6    
2    60  44.154    0.616349    9.93924   64.6    
2    61  44.9906   0.624695    10.0738   64.6    
2    62  45.204    0.665383    10.73     64.6    
2    63  47.0362   0.668532    10.7807   64.6    
2    64  47.4788   0.696049    11.2245   64.6    
2    65  47.4808   0.720554    11.6197   65.2    
2    66  48.1652   0.729587    11.7653   65.2    
2    67  48.6734   0.735254    11.8567   65.2    
2    68  48.625    0.725384    11.6975   65.2    
2    69  49.4486   0.724835    11.6887   65.2    
2    70  49.269    0.743715    11.9931   65.2    
2    71  49.1106   0.737543    11.8936   65.2    
2    72  48.8484   0.747959    12.0616   65.2    
2    73  49.1626   0.750287    12.0991   65.2    
2    74  48.9082   0.753305    12.1478   65.2    
2    75  49.2028   0.739454    11.9244   65.2    
2    76  49.2596   0.739699    11.9284   65.2    
2    77  49.629    0.745357    12.0196   66.2    
2    78  49.721    0.748023    12.0626   66.2    
2    79  49.8762   0.739686    11.9282   66.2    
2    80  49.758    0.761543    12.2806   67.4    
2    81  49.5462   0.746357    12.0358   67.4    
2    82  49.5616   0.756538    12.1999   67.4    
2    83  49.6088   0.757131    12.2095   67.4    
2    84  49.3872   0.764221    12.3238   67.4    
2    85  49.9494   0.746653    12.0405   67.4    
2    86  49.6906   0.755763    12.1874   67.4    
2    87  50.2196   0.743383    11.9878   67.4    
2    88  49.7646   0.778438    12.5531   67.4    
2    89  49.7866   0.749935    12.0935   67.4    
2    90  50.1696   0.749861    12.0923   67.4    
2    91  49.91     0.775473    12.5053   67.4    
2    92  50.0876   0.766908    12.3672   67.4    
2    93  50.357    0.758533    12.2321   67.4    
2    94  50.628    0.751437    12.1177   67.4    
2    95  50.4406   0.748393    12.0686   67.4    
2    96  50.0452   0.764381    12.3264   67.4    
2    97  49.9306   0.768615    12.3947   67.4    
2    98  50.464    0.764106    12.322    67.4    
2    99  50.864    0.768432    12.3917   67.4    
2    100 50.0148   0.789197    12.7266   67.4    
Done run 2 of 29

Beginning Run 3 of 29
Run  RI  Mean      95% CI      SD        Best    
3    0   7.8948    0.0350118   0.5646    9.8     
3    1   10.4302   0.0414472   0.668377  13      
3    2   13.1646   0.0538405   0.868232  16.2    
3    3   15.5318   0.0775743   1.25096   20.2    
3    4   17.8832   0.101916    1.6435    21.8    
3    5   19.8158   0.114421    1.84515   24.8    
3    6   21.859    0.144739    2.33406   27.6    
3    7   23.855    0.150967    2.4345    29      
3    8   25.1648   0.160036    2.58074   31      
3    9   25.9084   0.17819     2.87349   31.6    
3    10  27.3264   0.178193    2.87354   35      
3    11  29.1206   0.2117      3.41387   46.6    
3    12  31.2166   0.251452    4.05491   46.6    
3    13  33.2248   0.285424    4.60275   46.6    
3    14  34.7756   0.316716    5.10736   50.2    
3    15  36.509    0.340892    5.49722   50.4    
3    16  37.528    0.393609    6.34733   52.2    
3    17  38.624    0.405632    6.54123   52.2    
3    18  39.1044   0.42508     6.85484   52.6    
3    19  40.0852   0.429713    6.92956   59      
3    20  40.3766   0.441598    7.12122   59      
3    21  40.6972   0.452588    7.29843   59      
3    22  40.6976   0.490987    7.91766   59      
3    23  41.1548   0.473993    7.6436    59      
3    24  41.1302   0.487417    7.86009   59      
3    25  41.3136   0.492553    7.9429    59      
3    26  41.4312   0.48819     7.87255   59      
3    27  41.5404   0.499236    8.05067   59      
3    28  41.6876   0.502355    8.10097   61.6    
3    29  41.777    0.507498    8.18391   61.6    
3    30  42.1616   0.501509    8.08733   61.6    
3    31  42.3092   0.495406    7.98892   61.6    
3    32  42.2596   0.511503    8.24849   61.6    
3    33  42.3336   0.514057    8.28969   61.6    
3    34  42.1732   0.527637    8.50867   61.6    
3    35  42.5826   0.520365    8.3914    61.6    
3    36  42.786    0.522881    8.43198   61.6    
3    37  42.775    0.529764    8.54297   61.6    
3    38  42.4994   0.539445    8.69909   61.6    
3    39  42.9526   0.531807    8.57591   61.6    
3    40  43.0892   0.533569    8.60434   61.6    
3    41  42.8782   0.537306    8.6646    63.4    
3    42  43.203    0.518331    8.3586    63.4    
3    43  43.0956   0.538284    8.68037   63.4    
3    44  43.1472   0.539016    8.69217   63.4    
3    45  43.0386   0.539508    8.7001    63.4    
3    46  43.1348   0.541479    8.73189   63.4    
3    47  43.1388   0.558792    9.01108   63.4    
3    48  43.1924   0.559883    9.02868   63.4    
3    49  43.5254   0.553386    8.9239    63.4    
3    50  43.446    0.55266     8.91219   63.4    
3    51  43.5252   0.549851    8.8669    63.4    
3    52  43.3796   0.562653    9.07334   63.4    
3    53  43.5308   0.552296    8.90632   63.4    
3    54  43.6888   0.564001    9.09507   63.4    
3    55  43.4974   0.565171    9.11395   63.4    
3    56  43.6234   0.55481     8.94687   63.4    
3    57  43.6416   0.55744     8.98928   63.4    
3    58  43.9488   0.55544     8.95702   63.4    
3    59  43.4288   0.56509     9.11264   63.4    
3    60  43.6384   0.573991    9.25618   63.4    
3    61  43.9692   0.571857    9.22177   63.4    
3    62  43.7914   0.56451     9.10329   63.4    
3    63  43.7538   0.574206    9.25965   63.4    
3    64  43.5658   0.58136     9.375     63.4    
3    65  44.225    0.565273    9.11559   63.4    
3    66  43.898    0.569603    9.18542   63.4    
3    67  43.9968   0.562024    9.0632    63.4    
3    68  44.3086   0.557483    8.98997   63.4    
3    69  43.7652   0.581249    9.37322   63.4    
3    70  44.2838   0.572483    9.23186   63.4    
3    71  44.2638   0.560537    9.03922   63.4    
3    72  44.1648   0.574306    9.26125   63.4    
3    73  44.3016   0.591224    9.53409   63.4    
3    74  44.6036   0.583437    9.4085    63.4    
3    75  44.3216   0.58744     9.47306   63.4    
3    76  44.5644   0.588698    9.49334   63.4    
3    77  44.5946   0.59572     9.60658   63.4    
3    78  44.7478   0.603475    9.73164   63.4    
3    79  44.5282   0.612145    9.87145   63.4    
3    80  44.8452   0.584418    9.42432   63.4    
3    81  44.9894   0.606063    9.77337   63.4    
3    82  44.9884   0.603526    9.73246   63.4    
3    83  45.0998   0.602786    9.72053   63.4    
3    84  45.1194   0.609679    9.83169   63.4    
3    85  45.0786   0.61257     9.87831   63.4    
3    86  45.3978   0.626287    10.0995   63.4    
3    87  45.3184   0.623295    10.0512   63.4    
3    88  45.4636   0.615058    9.91843   63.4    
3    89  45.3682   0.626654    10.1054   63.4    
3    90  45.4604   0.633372    10.2138   63.4    
3    91  45.7682   0.626672    10.1057   63.8    
3    92  45.8966   0.627505    10.1191   63.8    
3    93  45.618    0.652977    10.5299   63.8    
3    94  45.3592   0.657338    10.6002   63.8    
3    95  45.9016   0.659189    10.6301   63.8    
3    96  46.0742   0.638924    10.3033   63.8    
3    97  46.1564   0.655389    10.5688   63.8    
3    98  45.6578   0.665826    10.7371   63.8    
3    99  45.9464   0.661065    10.6603   63.8    
3    100 46.252    0.658619    10.6209   63.8    
Done run 3 of 29

Beginning Run 4 of 29
Run  RI  Mean      95% CI      SD        Best    
4    0   7.8294    0.0324917   0.523961  9.6     
4    1   10.4532   0.0414306   0.668109  13      
4    2   13.0328   0.0566979   0.914311  16.6    
4    3   15.0974   0.0711399   1.1472    20      
4    4   17.0752   0.0905562   1.46031   23.4    
4    5   18.9222   0.116479    1.87834   26.2    
4    6   20.8494   0.131853    2.12625   26.8    
4    7   22.7188   0.151926    2.44996   30      
4    8   24.6454   0.16705     2.69384   33.4    
4    9   26.2246   0.205217    3.30933   35.6    
4    10  27.86     0.236811    3.81882   36      
4    11  29.8068   0.242046    3.90323   39.2    
4    12  31.4072   0.252004    4.06382   40      
4    13  32.5032   0.2781      4.48464   49.4    
4    14  33.5026   0.308425    4.97367   49.4    
4    15  34.8174   0.333729    5.38172   49.4    
4    16  37.1736   0.352147    5.67873   52.4    
4    17  39.1082   0.405041    6.5317    54.8    
4    18  40.2986   0.439049    7.0801    57.2    
4    19  41.0932   0.44983     7.25396   57.6    
4    20  41.64     0.475872    7.67392   62.4    
4    21  42.016    0.482421    7.77952   62.4    
4    22  42.2416   0.492424    7.94082   64.6    
4    23  42.2378   0.508477    8.1997    64.6    
4    24  42.57     0.492519    7.94237   64.6    
4    25  42.4268   0.517842    8.35072   64.6    
4    26  42.7872   0.513449    8.27987   64.6    
4    27  43.0202   0.515072    8.30605   64.6    
4    28  42.7766   0.531069    8.56401   64.6    
4    29  42.939    0.529269    8.53499   64.6    
4    30  42.804    0.544219    8.77608   64.6    
4    31  43.0886   0.524051    8.45085   64.6    
4    32  43.1384   0.531861    8.57679   64.6    
4    33  43.0878   0.540536    8.71668   64.6    
4    34  43.448    0.533501    8.60324   64.6    
4    35  43.4966   0.540894    8.72246   64.6    
4    36  43.2792   0.549366    8.85907   64.6    
4    37  43.5356   0.541213    8.7276    64.6    
4    38  43.5546   0.547053    8.82178   64.6    
4    39  43.3608   0.542211    8.7437    64.6    
4    40  43.4448   0.54435     8.77819   64.6    
4    41  43.6952   0.544601    8.78224   64.6    
4    42  43.4272   0.548529    8.84558   64.6    
4    43  43.735    0.547797    8.83377   64.6    
4    44  43.7484   0.546042    8.80548   64.6    
4    45  43.6728   0.54773     8.8327    64.6    
4    46  43.5206   0.575733    9.28428   64.6    
4    47  43.8942   0.547717    8.83248   64.6    
4    48  43.9288   0.554389    8.94008   64.6    
4    49  43.7036   0.56794     9.1586    64.6    
4    50  43.7582   0.563839    9.09247   64.6    
4    51  43.767    0.555955    8.96534   64.6    
4    52  43.5378   0.563669    9.08973   64.6    
4    53  43.9436   0.551929    8.9004    64.6    
4    54  43.5502   0.559192    9.01753   64.6    
4    55  43.8394   0.555934    8.96499   64.6    
4    56  43.8498   0.557633    8.99239   64.6    
4    57  43.9346   0.575879    9.28663   64.6    
4    58  43.738    0.572032    9.22458   64.6    
4    59  43.9724   0.57158     9.2173    64.6    
4    60  43.7462   0.568879    9.17374   64.6    
4    61  44.388    0.570601    9.20151   64.6    
4    62  44.4084   0.561466    9.0542    64.6    
4    63  44.069    0.569911    9.19039   64.6    
4    64  44.1318   0.568375    9.16562   64.6    
4    65  44.1396   0.554245    8.93776   64.6    
4    66  44.153    0.565947    9.12646   64.6    
4    67  44.1816   0.563063    9.07995   64.6    
4    68  43.9476   0.570966    9.2074    64.6    
4    69  44.0832   0.564661    9.10572   64.6    
4    70  44.3238   0.55085     8.883     64.6    
4    71  44.3232   0.559057    9.01536   64.6    
4    72  43.9106   0.579982    9.35279   64.6    
4    73  43.9606   0.569698    9.18694   64.6    
4    74  44.3662   0.561212    9.05011   64.6    
4    75  43.7746   0.577907    9.31933   64.6    
4    76  44.112    0.572529    9.2326    64.6    
4    77  44.1364   0.556789    8.97879   64.6    
4    78  44.1402   0.570643    9.20219   64.6    
4    79  43.929    0.579306    9.34188   64.6    
4    80  44.1624   0.568144    9.16188   64.6    
4    81  44.207    0.573907    9.25482   64.6    
4    82  43.9938   0.578978    9.33659   64.6    
4    83  43.9418   0.580636    9.36333   64.6    
4    84  44.2568   0.579903    9.35151   64.6    
4    85  44.2472   0.572169    9.22681   64.6    
4    86  44.5296   0.55659     8.97557   64.6    
4    87  44.4102   0.570313    9.19687   64.6    
4    88  44.4602   0.561044    9.0474    64.6    
4    89  44.1188   0.575577    9.28175   64.6    
4    90  44.4306   0.567071    9.14458   64.6    
4    91  43.8846   0.571928    9.22292   64.6    
4    92  44.2516   0.572417    9.2308    64.6    
4    93  44.0746   0.568437    9.16661   64.6    
4    94  44.115    0.563172    9.08171   64.6    
4    95  44.0166   0.58259     9.39485   64.6    
4    96  44.204    0.584589    9.42708   64.6    
4    97  44.2012   0.581765    9.38153   64.6    
4    98  44.351    0.576085    9.28995   64.6    
4    99  44.0764   0.585679    9.44466   64.6    
4    100 44.3934   0.57713     9.3068    64.6    
Done run 4 of 29

Beginning Run 5 of 29
Run  RI  Mean      95% CI      SD        Best    
5    0   7.8702    0.0348852   0.562558  10.4    
5    1   10.3316   0.0436362   0.703677  13.4    
5    2   13.1894   0.0525897   0.848061  16      
5    3   15.3612   0.0708133   1.14193   18.6    
5    4   17.5064   0.0865617   1.39589   21      
5    5   19.804    0.118899    1.91737   29      
5    6   23.3144   0.160145    2.5825    30.4    
5    7   27.1026   0.188655    3.04225   35.8    
5    8   29.825    0.229362    3.6987    41.2    
5    9   32.5466   0.279322    4.50435   44.8    
5    10  34.5388   0.304872    4.91637   52.2    
5    11  36.6392   0.350854    5.65788   52.2    
5    12  38.4554   0.397535    6.41065   53      
5    13  40.0034   0.414454    6.68348   55.4    
5    14  41.2176   0.435441    7.02193   56.4    
5    15  41.306    0.454522    7.32962   56.4    
5    16  41.875    0.445882    7.19029   57.6    
5    17  41.7692   0.476828    7.68932   57.6    
5    18  42.148    0.480864    7.75441   57.6    
5    19  42.3554   0.503929    8.12637   57.6    
5    20  42.3118   0.511772    8.25283   57.6    
5    21  42.5184   0.504326    8.13276   58.8    
5    22  42.8318   0.513004    8.2727    58.8    
5    23  42.8044   0.510976    8.23999   58.8    
5    24  42.9694   0.525345    8.47172   58.8    
5    25  42.8574   0.524281    8.45455   59.8    
5    26  42.691    0.533444    8.60232   63.4    
5    27  42.907    0.530975    8.56251   63.4    
5    28  42.8962   0.536573    8.65278   63.4    
5    29  43.3812   0.532487    8.58688   63.4    
5    30  43.2092   0.543971    8.77207   63.4    
5    31  43.3202   0.551738    8.89732   63.4    
5    32  43.3398   0.549891    8.86754   63.4    
5    33  43.3422   0.549519    8.86154   63.4    
5    34  43.3382   0.547232    8.82467   63.4    
5    35  43.1904   0.560018    9.03086   63.4    
5    36  43.0908   0.558887    9.0126    63.4    
5    37  43.5884   0.539073    8.69309   63.4    
5    38  43.5928   0.544408    8.77913   63.4    
5    39  43.0774   0.563507    9.08711   63.4    
5    40  43.4468   0.564361    9.10089   63.4    
5    41  43.402    0.554575    8.94308   63.4    
5    42  43.5196   0.547942    8.83611   63.4    
5    43  43.4898   0.559023    9.0148    63.4    
5    44  43.5198   0.564567    9.1042    63.4    
5    45  43.2126   0.564565    9.10418   63.4    
5    46  43.2932   0.579511    9.3452    63.4    
5    47  43.7398   0.563663    9.08963   64      
5    48  43.758    0.550219    8.87283   64      
5    49  43.474    0.569891    9.19007   64      
5    50  43.7602   0.562738    9.07472   64      
5    51  43.7336   0.560891    9.04492   64      
5    52  43.8518   0.557614    8.99209   64      
5    53  43.9386   0.556677    8.97697   64      
5    54  43.5068   0.568347    9.16517   64      
5    55  43.7218   0.562252    9.06688   64      
5    56  43.9256   0.56952     9.18409   64      
5    57  43.5844   0.572448    9.23129   64      
5    58  43.7336   0.570552    9.20073   64      
