1; ./128ED ./ED128/ps2/ 1 0.00382 0.01564 0.02205 0.00214 0.02848 0.02672 0.41832 0.03961 0.44321
Graph Evolution Tool.
Initial Graph: Ring with m = 2
Fitness Function: Epidemic Length
Representation: THADS-N with Operation Densities
Densities: 0.00382 0.01564 0.02205 0.00214 0.02848 0.02672 0.41832 0.03961 0.44321 
Check readme.dat for more information about parameters/output.

Beginning Run 0 of 29
Run  RI  Mean      95% CI      SD        Best    
0    0   16.4124   0.185073    2.98448   30.8    
0    1   34.9076   0.248064    4.00028   48.2    
0    2   38.1082   0.306298    4.93937   53.2    
0    3   39.2036   0.340595    5.49243   53.2    
0    4   39.8338   0.347058    5.59666   53.2    
0    5   40.064    0.360947    5.82064   53.2    
0    6   40.0802   0.383933    6.1913    53.2    
0    7   40.5726   0.376914    6.07811   53.2    
0    8   40.6938   0.392843    6.33499   55.4    
0    9   40.9852   0.393976    6.35326   55.4    
0    10  41.0014   0.392577    6.3307    55.4    
0    11  41.3352   0.397751    6.41413   55.8    
0    12  41.4984   0.394825    6.36695   55.8    
0    13  41.3842   0.407831    6.57669   55.8    
0    14  41.6404   0.408098    6.58099   57.6    
0    15  41.5056   0.424577    6.84673   57.6    
0    16  41.7408   0.40996     6.61102   57.6    
0    17  42.1066   0.406775    6.55966   57.6    
0    18  41.883    0.415439    6.69937   57.6    
0    19  42.3816   0.410816    6.62482   57.6    
0    20  42.074    0.428001    6.90194   57.6    
0    21  42.242    0.428365    6.90781   57.6    
0    22  42.5064   0.436016    7.03119   57.6    
0    23  42.2796   0.438791    7.07595   57.6    
0    24  42.4898   0.44015     7.09786   57.6    
0    25  42.5998   0.442395    7.13406   57.6    
0    26  42.637    0.450281    7.26124   57.6    
0    27  42.7874   0.441978    7.12734   57.6    
0    28  42.848    0.438711    7.07465   57.6    
0    29  42.9256   0.43971     7.09076   57.6    
0    30  42.787    0.442949    7.14299   57.6    
0    31  43.14     0.434186    7.00168   57.6    
0    32  42.9768   0.444814    7.17307   57.6    
0    33  42.8694   0.446261    7.19641   57.6    
0    34  43.1186   0.445115    7.17792   57.6    
0    35  42.7482   0.455144    7.33965   57.8    
0    36  42.9284   0.45564     7.34765   57.8    
0    37  43.0902   0.44706     7.20928   57.8    
0    38  43.3092   0.445152    7.17852   57.8    
0    39  43.4068   0.445782    7.18869   59.4    
0    40  43.3856   0.458521    7.39411   61      
