1; ./128ED ./ED128/ps2/ 1 0.00382 0.01564 0.02205 0.00214 0.02848 0.02672 0.41832 0.03961 0.44321
Graph Evolution Tool.
Initial Graph: Ring with m = 2
Fitness Function: Epidemic Length
Representation: THADS-N with Operation Densities
Densities: 0.00382 0.01564 0.02205 0.00214 0.02848 0.02672 0.41832 0.03961 0.44321 
Check readme.dat for more information about parameters/output.

Beginning Run 0 of 29
Run  RI  Mean      95% CI      SD        Best    
0    0   16.253    0.177619    2.86428   33.6    
0    1   33.0082   0.231319    3.73025   45.8    
0    2   36.6778   0.281008    4.53153   50.8    
0    3   38.285    0.321471    5.18405   54.2    
0    4   39.0904   0.34553     5.57202   54.2    
0    5   39.4612   0.349921    5.64282   54.2    
0    6   39.824    0.366312    5.90715   54.2    
0    7   40.2598   0.369307    5.95544   54.2    
0    8   40.3444   0.386605    6.2344    56.2    
0    9   40.6026   0.385722    6.22016   56.2    
0    10  40.6072   0.394784    6.36629   56.2    
0    11  40.7842   0.397065    6.40306   56.2    
0    12  40.9752   0.405388    6.53729   56.2    
0    13  41.134    0.402486    6.49049   56.2    
0    14  41.552    0.399499    6.44232   56.2    
0    15  41.363    0.414366    6.68206   56.2    
0    16  41.5992   0.413208    6.66339   56.2    
0    17  41.581    0.413602    6.66975   56.2    
0    18  41.5914   0.409972    6.61121   56.2    
0    19  41.785    0.407885    6.57756   56.2    
0    20  41.6682   0.415634    6.70252   56.2    
0    21  41.869    0.403838    6.51229   56.2    
0    22  41.793    0.419336    6.76222   56.2    
0    23  41.9778   0.424657    6.84803   56.2    
0    24  42.105    0.427606    6.89558   56.2    
0    25  42.385    0.408892    6.59379   56.2    
0    26  42.3358   0.419666    6.76753   59.2    
0    27  42.4112   0.425199    6.85676   59.2    
0    28  42.5524   0.425017    6.85383   59.2    
0    29  42.513    0.429878    6.93222   59.2    
0    30  42.4062   0.436467    7.03847   59.2    
0    31  42.485    0.440887    7.10975   59.2    
0    32  42.9238   0.436436    7.03797   59.2    
0    33  43.0556   0.435436    7.02184   59.2    
0    34  43.0066   0.436627    7.04104   59.2    
0    35  42.874    0.442014    7.12792   59.2    
0    36  42.9176   0.441191    7.11464   59.2    
0    37  42.9156   0.439415    7.08601   59.2    
0    38  43.1612   0.443701    7.15512   59.2    
0    39  43.3798   0.437733    7.05887   59.2    
0    40  43.3214   0.445564    7.18516   59.2    
0    41  43.3128   0.446992    7.20819   59.2    
0    42  43.5296   0.452968    7.30456   59.2    
0    43  43.61     0.43931     7.08431   59.2    
