6; ./384ED ./ED384/ps6/ 1 0.01221 0.01963 0.38384 0.09418 0.00695 0.00673 0.03030 0.01730 0.42884
Graph Evolution Tool.
Initial Graph: Ring with m = 2
Fitness Function: Epidemic Length
Representation: THADS-N with Operation Densities
Densities: 0.01221 0.01963 0.38384 0.09418 0.00695 0.00673 0.0303 0.0173 0.42884 
Check readme.dat for more information about parameters/output.

Beginning Run 0 of 29
Run  RI  Mean      95% CI      SD        Best    
0    0   9.449     0.0326183   0.526003  11.4    
0    1   11.4718   0.0351932   0.567525  13.4    
0    2   13.926    0.0429721   0.692968  16.8    
0    3   16.1448   0.0546545   0.881359  19.2    
0    4   17.786    0.0642018   1.03532   20.8    
0    5   18.591    0.0729706   1.17672   22.4    
0    6   19.1554   0.0792598   1.27814   23      
0    7   19.5698   0.085454    1.37803   23      
0    8   20.0008   0.0909405   1.46651   23.2    
0    9   20.3998   0.100909    1.62726   24.2    
0    10  20.7402   0.107504    1.73362   24.4    
0    11  21.287    0.110628    1.78399   25.4    
0    12  21.7792   0.116763    1.88293   27      
0    13  22.1588   0.113243    1.82616   27      
0    14  22.4354   0.114661    1.84902   27      
0    15  22.488    0.122994    1.9834    27.2    
0    16  22.6232   0.130438    2.10345   27.8    
0    17  22.8444   0.129652    2.09077   27.8    
0    18  23.151    0.122039    1.96799   29.2    
0    19  23.3088   0.138528    2.2339    29.2    
0    20  23.6846   0.139559    2.25053   29.2    
0    21  23.9666   0.14617     2.35714   29.2    
0    22  24.2378   0.161837    2.60978   31.4    
0    23  24.6064   0.166266    2.6812    31.4    
0    24  25.0466   0.166157    2.67945   33.8    
0    25  25.259    0.181468    2.92635   33.8    
0    26  25.8852   0.181116    2.92067   33.8    
0    27  26.2144   0.179957    2.90199   33.8    
0    28  26.431    0.187088    3.01699   35      
0    29  26.6736   0.186245    3.00339   35      
0    30  26.8096   0.199263    3.21332   35      
0    31  26.8822   0.201311    3.24634   35      
0    32  27.1214   0.197724    3.1885    35      
0    33  27.2522   0.204105    3.2914    35      
0    34  27.2788   0.210797    3.39931   35.6    
0    35  27.4202   0.203284    3.27816   35.6    
0    36  27.4162   0.207643    3.34845   35.6    
0    37  27.531    0.204422    3.29651   35.6    
0    38  27.5      0.21337     3.4408    35.6    
0    39  27.4918   0.220363    3.55358   35.6    
0    40  27.5406   0.218882    3.5297    35.6    
0    41  27.6088   0.214207    3.4543    36.2    
0    42  27.6246   0.226344    3.65002   36.2    
0    43  27.8894   0.211786    3.41527   36.2    
0    44  27.9128   0.211345    3.40815   36.2    
0    45  27.9852   0.208822    3.36746   36.2    
0    46  27.8078   0.222402    3.58645   36.2    
0    47  27.9182   0.216811    3.49629   36.2    
0    48  27.9476   0.214145    3.4533    36.2    
0    49  27.9922   0.222563    3.58905   36.2    
0    50  28.0578   0.22235     3.58561   36.2    
0    51  28.0672   0.223071    3.59724   36.2    
0    52  28.232    0.21082     3.39968   36.2    
0    53  28.2046   0.222164    3.58262   36.2    
0    54  28.1414   0.220364    3.55358   36.2    
0    55  28.2106   0.21979     3.54433   36.2    
0    56  28.3284   0.216811    3.49629   36.2    
0    57  28.214    0.224398    3.61864   36.2    
0    58  28.3194   0.213997    3.45092   36.2    
0    59  28.4068   0.213696    3.44606   36.2    
0    60  28.3724   0.227745    3.67262   36.2    
0    61  28.2974   0.225208    3.6317    36.2    
0    62  28.5548   0.214035    3.45153   36.2    
0    63  28.4538   0.222204    3.58326   36.2    
0    64  28.4832   0.215978    3.48285   36.2    
0    65  28.3494   0.227983    3.67645   36.2    
0    66  28.547    0.224488    3.62009   36.2    
0    67  28.5258   0.223404    3.60262   36.2    
0    68  28.492    0.225022    3.62871   36.2    
0    69  28.6266   0.223158    3.59865   36.2    
0    70  28.5822   0.228214    3.68018   36.2    
0    71  28.7084   0.221591    3.57338   36.2    
0    72  28.7836   0.21991     3.54627   36.2    
0    73  28.6712   0.227998    3.67669   36.2    
0    74  28.918    0.226059    3.64542   36.2    
0    75  28.7816   0.234309    3.77846   36.2    
0    76  28.709    0.235309    3.7946    36.2    
0    77  28.8634   0.228178    3.6796    36.2    
0    78  28.8352   0.232202    3.74448   36.2    
0    79  29.0382   0.221796    3.57668   36.2    
0    80  28.9548   0.229221    3.69642   36.2    
0    81  29.0112   0.231439    3.73219   36.2    
0    82  28.9258   0.235862    3.80351   36.2    
0    83  28.9436   0.233321    3.76253   36.2    
0    84  28.985    0.2316      3.73478   36.2    
0    85  28.9032   0.241112    3.88818   36.2    
0    86  29.062    0.233252    3.76142   36.2    
0    87  29.1088   0.233741    3.76931   36.2    
0    88  29.0602   0.236454    3.81305   36.2    
0    89  29.032    0.237521    3.83026   36.4    
0    90  29.1582   0.230295    3.71373   36.4    
0    91  29.1226   0.233489    3.76525   36.4    
0    92  29.0524   0.239971    3.86978   36.4    
0    93  29.3064   0.22327     3.60045   36.4    
0    94  29.1598   0.237028    3.82231   36.4    
0    95  29.297    0.236781    3.81832   36.4    
0    96  29.1678   0.245911    3.96557   37.8    
0    97  29.2506   0.245767    3.96324   37.8    
0    98  29.3714   0.233332    3.7627    37.8    
