5; ./384ED ./ED384/ps2/ 1 0.00382 0.01564 0.02205 0.00214 0.02848 0.02672 0.41832 0.03961 0.44321
Graph Evolution Tool.
Initial Graph: Ring with m = 2
Fitness Function: Epidemic Length
Representation: THADS-N with Operation Densities
Densities: 0.00382 0.01564 0.02205 0.00214 0.02848 0.02672 0.41832 0.03961 0.44321 
Check readme.dat for more information about parameters/output.

Beginning Run 0 of 29
Run  RI  Mean      95% CI      SD        Best    
0    0   22.7832   0.207102    3.33973   41.8    
0    1   48.584    0.461507    7.44226   79      
0    2   92.0782   0.791133    12.7578   138.2   
0    3   107.642   0.975522    15.7313   140.8   
0    4   113.586   1.0287      16.5888   151     
0    5   114.52    1.16515     18.7892   158.2   
0    6   116.59    1.18864     19.168    158.2   
0    7   116.664   1.22792     19.8015   160     
0    8   118.173   1.24596     20.0923   160     
0    9   118.084   1.28788     20.7684   160     
0    10  119.047   1.26095     20.3342   160     
0    11  119.28    1.29662     20.9092   160     
0    12  119.844   1.29014     20.8047   160     
0    13  119.406   1.32314     21.337    160.6   
0    14  120.356   1.3114      21.1477   162.6   
0    15  120.625   1.31187     21.1553   163.2   
0    16  120.76    1.32885     21.429    163.2   
0    17  120.638   1.3316      21.4734   163.2   
0    18  120.35    1.33925     21.5967   163.2   
0    19  120.874   1.34593     21.7045   163.2   
0    20  121.223   1.34079     21.6216   163.2   
0    21  121.942   1.34756     21.7307   165.2   
0    22  121.531   1.37236     22.1306   165.2   
0    23  121.833   1.36824     22.0643   165.2   
0    24  121.922   1.36817     22.063    165.2   
0    25  120.863   1.40118     22.5955   165.2   
0    26  121.912   1.41014     22.7399   165.2   
0    27  122.873   1.37191     22.1235   165.2   
0    28  122.451   1.37804     22.2223   165.2   
0    29  121.814   1.42078     22.9114   165.2   
0    30  121.739   1.40302     22.6252   165.2   
0    31  122.631   1.38326     22.3065   165.2   
0    32  122.057   1.43124     23.0801   165.2   
0    33  121.899   1.42512     22.9815   165.2   
0    34  122.15    1.43631     23.1619   165.2   
0    35  122.088   1.43804     23.1899   165.2   
0    36  122.966   1.41911     22.8845   165.2   
0    37  122.534   1.43812     23.1912   165.2   
0    38  123.306   1.41423     22.8059   169.2   
0    39  123.371   1.39929     22.565    169.2   
0    40  122.887   1.43242     23.0992   169.2   
0    41  122.981   1.44902     23.3669   169.2   
0    42  123.851   1.39785     22.5417   169.2   
0    43  123.461   1.44193     23.2525   169.2   
0    44  123.763   1.42512     22.9816   169.2   
0    45  123.86    1.42545     22.9868   169.2   
0    46  122.696   1.44083     23.2349   169.2   
0    47  123.424   1.38976     22.4113   169.2   
0    48  123.449   1.41034     22.7431   169.2   
0    49  122.612   1.45162     23.4088   169.2   
0    50  123.046   1.42321     22.9507   169.2   
0    51  123.638   1.45439     23.4536   169.2   
0    52  123.261   1.4429      23.2682   169.2   
0    53  123.678   1.46113     23.5622   169.2   
0    54  123.251   1.49729     24.1452   169.2   
0    55  122.825   1.47459     23.7793   169.2   
0    56  123.301   1.45658     23.4888   169.2   
0    57  123.551   1.46137     23.566    169.2   
0    58  123.988   1.43789     23.1875   169.2   
0    59  123.576   1.47029     23.7099   169.2   
0    60  123.738   1.47599     23.8018   169.2   
0    61  124.02    1.455       23.4633   169.2   
0    62  124.385   1.46914     23.6914   169.2   
0    63  124.462   1.45522     23.4668   169.2   
0    64  124.221   1.4748      23.7827   169.2   
0    65  124.342   1.4647      23.6198   169.2   
0    66  124.831   1.45798     23.5114   169.2   
0    67  124.527   1.50578     24.2822   169.2   
0    68  124.673   1.48998     24.0274   169.2   
0    69  124.576   1.48899     24.0114   169.2   
0    70  124.096   1.485       23.9471   169.2   
0    71  124.558   1.48301     23.915    169.2   
0    72  124.679   1.46551     23.6328   169.2   
0    73  124.483   1.514       24.4147   169.2   
0    74  125.105   1.46943     23.696    169.2   
0    75  124.007   1.50309     24.2388   169.2   
0    76  124.534   1.46381     23.6053   172.2   
0    77  124.751   1.46613     23.6427   172.2   
0    78  124.237   1.50693     24.3007   172.2   
0    79  124.298   1.49976     24.1851   172.2   
0    80  124.509   1.48375     23.927    172.2   
0    81  124.612   1.48537     23.953    172.2   
0    82  124.712   1.50896     24.3335   172.2   
0    83  125.949   1.48299     23.9147   172.2   
0    84  125.221   1.50262     24.2313   172.2   
0    85  124.837   1.49902     24.1732   172.2   
0    86  125.384   1.5087      24.3293   172.2   
0    87  125.632   1.5052      24.2729   172.2   
0    88  125.311   1.52975     24.6687   172.2   
0    89  125.237   1.49768     24.1515   172.2   
0    90  125.059   1.50295     24.2366   172.2   
0    91  125.39    1.48725     23.9834   172.2   
0    92  124.912   1.49542     24.1152   172.2   
0    93  124.551   1.5509      25.0098   172.2   
0    94  125.162   1.50235     24.2269   172.2   
0    95  124.96    1.52464     24.5864   172.2   
0    96  124.836   1.53292     24.7199   172.2   
0    97  125.135   1.51447     24.4224   172.2   
0    98  124.824   1.56892     25.3004   172.2   
0    99  125.307   1.54849     24.9709   172.2   
0    100 125.978   1.5194      24.5018   172.2   
Done run 0 of 29

Beginning Run 1 of 29
Run  RI  Mean      95% CI      SD        Best    
1    0   22.6848   0.190757    3.07614   34.2    
1    1   50.9314   0.549586    8.86262   91.8    
1    2   90.2724   0.738263    11.9052   128     
1    3   105.428   0.939337    15.1477   156.4   
1    4   111.558   1.02182     16.4778   156.4   
1    5   114.071   1.1014      17.7612   156.4   
1    6   115.438   1.17649     18.9721   156.4   
1    7   116.106   1.21852     19.6498   159.4   
1    8   116.963   1.18534     19.1147   159.4   
1    9   117.111   1.27589     20.575    161.2   
1    10  117.844   1.27784     20.6064   161.2   
1    11  118.357   1.25932     20.3077   161.2   
1    12  118.156   1.28894     20.7855   161.2   
1    13  118.467   1.29688     20.9135   161.2   
1    14  118.067   1.29772     20.927    165     
1    15  119.179   1.31296     21.1729   165     
1    16  119.229   1.31111     21.1429   165     
1    17  119.336   1.31907     21.2713   165     
1    18  119.848   1.33011     21.4494   165     
1    19  119.702   1.32911     21.4332   165     
1    20  120.525   1.29333     20.8562   165     
1    21  120.779   1.32165     21.3129   165     
1    22  120.175   1.35721     21.8864   165     
1    23  119.966   1.38693     22.3657   166.4   
1    24  120.259   1.39757     22.5373   166.4   
1    25  121.003   1.34923     21.7577   166.4   
1    26  121.429   1.35843     21.9061   166.4   
1    27  120.84    1.37699     22.2054   166.4   
1    28  120.437   1.35269     21.8134   166.4   
1    29  120.698   1.3741      22.1588   166.4   
1    30  120.678   1.37899     22.2375   166.4   
1    31  121.628   1.34297     21.6568   166.4   
1    32  120.87    1.40581     22.6701   166.4   
1    33  122.013   1.342       21.641    166.4   
1    34  120.999   1.37606     22.1903   166.4   
1    35  121.69    1.38498     22.3341   166.4   
1    36  121.457   1.37874     22.2336   166.4   
1    37  120.902   1.42459     22.9729   166.4   
1    38  121.93    1.34663     21.7158   167.8   
1    39  121.629   1.38255     22.295    167.8   
1    40  120.582   1.44192     23.2524   167.8   
1    41  121.03    1.39663     22.5221   167.8   
1    42  121.614   1.40839     22.7117   167.8   
1    43  122.61    1.37382     22.1543   167.8   
1    44  121.823   1.40408     22.6422   167.8   
1    45  122.888   1.41414     22.8044   167.8   
1    46  122.424   1.40058     22.5857   167.8   
1    47  121.916   1.41945     22.89     167.8   
1    48  121.922   1.41415     22.8046   167.8   
1    49  121.902   1.41801     22.8668   167.8   
1    50  121.623   1.40587     22.6711   167.8   
1    51  121.713   1.45993     23.5428   167.8   
1    52  122.171   1.43772     23.1847   167.8   
1    53  121.275   1.45677     23.4919   167.8   
1    54  121.421   1.42507     22.9807   167.8   
1    55  121.631   1.4439      23.2843   167.8   
1    56  122.063   1.43952     23.2138   167.8   
1    57  122.545   1.44648     23.326    167.8   
1    58  122.662   1.4287      23.0392   167.8   
1    59  121.916   1.48491     23.9456   167.8   
1    60  122.03    1.43916     23.2079   167.8   
1    61  122.336   1.42325     22.9514   167.8   
1    62  122.221   1.4106      22.7474   167.8   
1    63  122.423   1.41768     22.8615   167.8   
1    64  122.368   1.46709     23.6583   167.8   
1    65  123.002   1.40491     22.6557   167.8   
1    66  122.187   1.43531     23.1458   167.8   
1    67  123.256   1.4402      23.2247   167.8   
1    68  122.783   1.44894     23.3656   167.8   
1    69  122.072   1.46156     23.5691   167.8   
1    70  122.831   1.41801     22.8669   167.8   
1    71  123.112   1.42448     22.9712   167.8   
1    72  122.029   1.45051     23.391    167.8   
1    73  122.459   1.45523     23.467    167.8   
1    74  122.924   1.41931     22.8877   167.8   
1    75  121.589   1.47136     23.7272   167.8   
1    76  121.903   1.47814     23.8366   167.8   
1    77  123.634   1.39229     22.452    167.8   
1    78  121.793   1.46516     23.6271   167.8   
1    79  123.021   1.42975     23.0561   167.8   
1    80  122.902   1.44172     23.2491   167.8   
1    81  122.89    1.42211     22.933    167.8   
1    82  122.398   1.43927     23.2097   167.8   
1    83  122.146   1.50851     24.3262   167.8   
1    84  122.66    1.46004     23.5445   167.8   
1    85  122.353   1.45111     23.4005   167.8   
1    86  121.937   1.4823      23.9035   167.8   
1    87  122.719   1.45512     23.4652   167.8   
1    88  122.374   1.50567     24.2805   167.8   
1    89  123.185   1.47214     23.7398   167.8   
1    90  123.206   1.45821     23.515    167.8   
1    91  123.014   1.40794     22.7045   167.8   
1    92  122.584   1.47625     23.8061   167.8   
1    93  123.158   1.47696     23.8174   167.8   
1    94  122.305   1.47735     23.8238   167.8   
1    95  122.536   1.46943     23.6961   167.8   
1    96  123.219   1.45156     23.4078   167.8   
1    97  122.925   1.46174     23.5721   167.8   
1    98  122.501   1.44582     23.3153   167.8   
1    99  122.889   1.42731     23.0168   167.8   
1    100 122.512   1.46051     23.5521   167.8   
Done run 1 of 29

Beginning Run 2 of 29
Run  RI  Mean      95% CI      SD        Best    
2    0   22.7232   0.204928    3.30467   38.6    
