########################
Run # 0
########################
p0: 166    Mating Event #: 0
p0: 82    Mating Event #: 125000
########################
Run # 1
########################
p0: 166    Mating Event #: 0
p0: 3    Mating Event #: 125000
########################
Run # 2
########################
p0: 168    Mating Event #: 0
p0: 256    Mating Event #: 125000
########################
Run # 3
########################
p0: 168    Mating Event #: 0
p0: 170    Mating Event #: 125000
########################
Run # 4
########################
p0: 166    Mating Event #: 0
p0: 217    Mating Event #: 125000
########################
Run # 5
########################
p0: 166    Mating Event #: 0
p0: 265    Mating Event #: 125000
########################
Run # 6
########################
p0: 166    Mating Event #: 0
p0: 155    Mating Event #: 125000
########################
Run # 7
########################
p0: 168    Mating Event #: 0
p0: 111    Mating Event #: 125000
########################
Run # 8
########################
p0: 166    Mating Event #: 0
p0: 120    Mating Event #: 125000
########################
Run # 9
########################
p0: 166    Mating Event #: 0
p0: 280    Mating Event #: 125000
########################
Run # 10
########################
p0: 166    Mating Event #: 0
p0: 168    Mating Event #: 125000
########################
Run # 11
########################
p0: 168    Mating Event #: 0
p0: 288    Mating Event #: 125000
########################
Run # 12
########################
p0: 166    Mating Event #: 0
p0: 279    Mating Event #: 125000
########################
Run # 13
########################
p0: 166    Mating Event #: 0
p0: 87    Mating Event #: 125000
########################
Run # 14
########################
p0: 166    Mating Event #: 0
p0: 155    Mating Event #: 125000
########################
Run # 15
########################
p0: 166    Mating Event #: 0
p0: 302    Mating Event #: 125000
########################
Run # 16
########################
p0: 166    Mating Event #: 0
p0: 36    Mating Event #: 125000
########################
Run # 17
########################
p0: 166    Mating Event #: 0
p0: 116    Mating Event #: 125000
########################
Run # 18
########################
p0: 166    Mating Event #: 0
p0: 339    Mating Event #: 125000
########################
Run # 19
########################
p0: 168    Mating Event #: 0
p0: 93    Mating Event #: 125000
########################
Run # 20
########################
p0: 156    Mating Event #: 0
p0: 108    Mating Event #: 125000
########################
Run # 21
########################
p0: 166    Mating Event #: 0
p0: 312    Mating Event #: 125000
########################
Run # 22
########################
p0: 168    Mating Event #: 0
p0: 381    Mating Event #: 125000
########################
Run # 23
########################
p0: 166    Mating Event #: 0
p0: 155    Mating Event #: 125000
########################
Run # 24
########################
p0: 166    Mating Event #: 0
p0: 305    Mating Event #: 125000
########################
Run # 25
########################
p0: 166    Mating Event #: 0
p0: 113    Mating Event #: 125000
########################
Run # 26
########################
p0: 166    Mating Event #: 0
p0: 5    Mating Event #: 125000
########################
Run # 27
########################
p0: 166    Mating Event #: 0
p0: 280    Mating Event #: 125000
########################
Run # 28
########################
p0: 166    Mating Event #: 0
p0: 170    Mating Event #: 125000
########################
Run # 29
########################
p0: 156    Mating Event #: 0
p0: 273    Mating Event #: 125000
